EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
4831|NME2|NME/NM23 nucleoside diphosphate kinase 2|Nucleoside diphosphate kinase (NDK) exists as a hexamer composed of 'A' (encoded by NME1) and 'B' (encoded by this gene) isoforms. Multiple alternatively spliced transcript variants have been found for this gene. Read-through transcription from the neighboring upstream gene (NME1) generates naturally-occurring transcripts (NME1-NME2) that encode a fusion protein comprised of sequence sharing identity with each individual gene product. [provided by RefSeq, Nov 2010]
3726|JUNB|JunB proto-oncogene, AP-1 transcription factor subunit| 
10956|OS9|OS9 endoplasmic reticulum lectin|This gene encodes a protein that is highly expressed in osteosarcomas. This protein binds to the hypoxia-inducible factor 1 (HIF-1), a key regulator of the hypoxic response and angiogenesis, and promotes the degradation of one of its subunits. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008]
57447|NDRG2|NDRG family member 2|This gene is a member of the N-myc downregulated gene family which belongs to the alpha/beta hydrolase superfamily. The protein encoded by this gene is a cytoplasmic protein that may play a role in neurite outgrowth. This gene may be involved in glioblastoma carcinogenesis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2017]
10856|RUVBL2|RuvB like AAA ATPase 2|This gene encodes the second human homologue of the bacterial RuvB gene. Bacterial RuvB protein is a DNA helicase essential for homologous recombination and DNA double-strand break repair. Functional analysis showed that this gene product has both ATPase and DNA helicase activities. This gene is physically linked to the CGB/LHB gene cluster on chromosome 19q13.3, and is very close (55 nt) to the LHB gene, in the opposite orientation. [provided by RefSeq, Jul 2008]
26039|SS18L1|SS18L1 subunit of BAF chromatin remodeling complex|This gene encodes a calcium-responsive transactivator which is an essential subunit of a neuron-specific chromatin-remodeling complex. The structure of this gene is similar to that of the SS18 gene. Mutations in this gene are involved in amyotrophic lateral sclerosis (ALS). Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Sep 2014]
1054|CEBPG|CCAAT enhancer binding protein gamma|The C/EBP family of transcription factors regulates viral and cellular CCAAT/enhancer element-mediated transcription. C/EBP proteins contain the bZIP region, which is characterized by two motifs in the C-terminal half of the protein: a basic region involved in DNA binding and a leucine zipper motif involved in dimerization. The C/EBP family consist of several related proteins, C/EBP alpha, C/EBP beta, C/EBP gamma, and C/EBP delta, that form homodimers and that form heterodimers with each other. CCAAT/enhancer binding protein gamma may cooperate with Fos to bind PRE-I enhancer elements. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Nov 2011]
7917|BAG6|BAG cochaperone 6|This gene was first characterized as part of a cluster of genes located within the human major histocompatibility complex class III region. This gene encodes a nuclear protein that is cleaved by caspase 3 and is implicated in the control of apoptosis. In addition, the protein forms a complex with E1A binding protein p300 and is required for the acetylation of p53 in response to DNA damage. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
1969|EPHA2|EPH receptor A2|This gene belongs to the ephrin receptor subfamily of the protein-tyrosine kinase family. EPH and EPH-related receptors have been implicated in mediating developmental events, particularly in the nervous system. Receptors in the EPH subfamily typically have a single kinase domain and an extracellular region containing a Cys-rich domain and 2 fibronectin type III repeats. The ephrin receptors are divided into 2 groups based on the similarity of their extracellular domain sequences and their affinities for binding ephrin-A and ephrin-B ligands. This gene encodes a protein that binds ephrin-A ligands. Mutations in this gene are the cause of certain genetically-related cataract disorders.[provided by RefSeq, May 2010]
5058|PAK1|p21 (RAC1) activated kinase 1|This gene encodes a family member of serine/threonine p21-activating kinases, known as PAK proteins. These proteins are critical effectors that link RhoGTPases to cytoskeleton reorganization and nuclear signaling, and they serve as targets for the small GTP binding proteins Cdc42 and Rac. This specific family member regulates cell motility and morphology. Mutations in this gene have been associated with macrocephaly, seizures, and speech delay. Overexpression of this gene is also reported in many cancer types, and particularly in breast cancer. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2020]
7408|VASP|vasodilator stimulated phosphoprotein|Vasodilator-stimulated phosphoprotein (VASP) is a member of the Ena-VASP protein family. Ena-VASP family members contain an EHV1 N-terminal domain that binds proteins containing E/DFPPPPXD/E motifs and targets Ena-VASP proteins to focal adhesions. In the mid-region of the protein, family members have a proline-rich domain that binds SH3 and WW domain-containing proteins. Their C-terminal EVH2 domain mediates tetramerization and binds both G and F actin. VASP is associated with filamentous actin formation and likely plays a widespread role in cell adhesion and motility. VASP may also be involved in the intracellular signaling pathways that regulate integrin-extracellular matrix interactions. VASP is regulated by the cyclic nucleotide-dependent kinases PKA and PKG. [provided by RefSeq, Jul 2008]
2185|PTK2B|protein tyrosine kinase 2 beta|This gene encodes a cytoplasmic protein tyrosine kinase which is involved in calcium-induced regulation of ion channels and activation of the map kinase signaling pathway. The encoded protein may represent an important signaling intermediate between neuropeptide-activated receptors or neurotransmitters that increase calcium flux and the downstream signals that regulate neuronal activity. The encoded protein undergoes rapid tyrosine phosphorylation and activation in response to increases in the intracellular calcium concentration, nicotinic acetylcholine receptor activation, membrane depolarization, or protein kinase C activation. This protein has been shown to bind CRK-associated substrate, nephrocystin, GTPase regulator associated with FAK, and the SH2 domain of GRB2. The encoded protein is a member of the FAK subfamily of protein tyrosine kinases but lacks significant sequence similarity to kinases from other subfamilies. Four transcript variants encoding two different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
64130|LIN7B|lin-7 homolog B, crumbs cell polarity complex component| 
9846|GAB2|GRB2 associated binding protein 2|This gene is a member of the GRB2-associated binding protein (GAB) gene family. These proteins contain pleckstrin homology (PH) domain, and bind SHP2 tyrosine phosphatase and GRB2 adapter protein. They act as adapters for transmitting various signals in response to stimuli through cytokine and growth factor receptors, and T- and B-cell antigen receptors. The protein encoded by this gene is the principal activator of phosphatidylinositol-3 kinase in response to activation of the high affinity IgE receptor. Two alternatively spliced transcripts encoding different isoforms have been described for this gene. [provided by RefSeq, Nov 2009]
7249|TSC2|TSC complex subunit 2|Mutations in this gene lead to tuberous sclerosis complex. Its gene product is believed to be a tumor suppressor and is able to stimulate specific GTPases. The protein associates with hamartin in a cytosolic complex, possibly acting as a chaperone for hamartin. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]
55614|KIF16B|kinesin family member 16B|The protein encoded by this gene is a kinesin-like protein that may be involved in intracellular trafficking. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Dec 2010]
6615|SNAI1|snail family transcriptional repressor 1|The Drosophila embryonic protein snail is a zinc finger transcriptional repressor which downregulates the expression of ectodermal genes within the mesoderm. The nuclear protein encoded by this gene is structurally similar to the Drosophila snail protein, and is also thought to be critical for mesoderm formation in the developing embryo. At least two variants of a similar processed pseudogene have been found on chromosome 2. [provided by RefSeq, Jul 2008]
324|APC|APC regulator of WNT signaling pathway|This gene encodes a tumor suppressor protein that acts as an antagonist of the Wnt signaling pathway. It is also involved in other processes including cell migration and adhesion, transcriptional activation, and apoptosis. Defects in this gene cause familial adenomatous polyposis (FAP), an autosomal dominant pre-malignant disease that usually progresses to malignancy. Mutations in the APC gene have been found to occur in most colorectal cancers. Disease-associated mutations tend to be clustered in a small region designated the mutation cluster region (MCR) and result in a truncated protein product. [provided by RefSeq, Dec 2019]
10487|CAP1|cyclase associated actin cytoskeleton regulatory protein 1|The protein encoded by this gene is related to the S. cerevisiae CAP protein, which is involved in the cyclic AMP pathway. The human protein is able to interact with other molecules of the same protein, as well as with CAP2 and actin. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Aug 2016]
3875|KRT18|keratin 18|KRT18 encodes the type I intermediate filament chain keratin 18. Keratin 18, together with its filament partner keratin 8, are perhaps the most commonly found members of the intermediate filament gene family. They are expressed in single layer epithelial tissues of the body. Mutations in this gene have been linked to cryptogenic cirrhosis. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]
23557|SNAPIN|SNAP associated protein|The protein encoded by this gene is a coiled-coil-forming protein that associates with the SNARE (soluble N-ethylmaleimide-sensitive fusion protein attachment protein receptor) complex of proteins and the BLOC-1 (biogenesis of lysosome-related organelles) complex. Biochemical studies have identified additional binding partners. As part of the SNARE complex, it is required for vesicle docking and fusion and regulates neurotransmitter release. The BLOC-1 complex is required for the biogenesis of specialized organelles such as melanosomes and platelet dense granules. Mutations in gene products that form the BLOC-1 complex have been identified in mouse strains that are models of Hermansky-Pudlak syndrome. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jun 2012]
51330|TNFRSF12A|TNF receptor superfamily member 12A| 
81559|TRIM11|tripartite motif containing 11|The protein encoded by this gene is a member of the tripartite motif (TRIM) family. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. This protein localizes to the nucleus and the cytoplasm. Its function has not been identified. [provided by RefSeq, Jul 2008]
8613|PLPP3|phospholipid phosphatase 3|The protein encoded by this gene is a member of the phosphatidic acid phosphatase (PAP) family. PAPs convert phosphatidic acid to diacylglycerol, and function in de novo synthesis of glycerolipids as well as in receptor-activated signal transduction mediated by phospholipase D. This protein is a membrane glycoprotein localized at the cell plasma membrane. It has been shown to actively hydrolyze extracellular lysophosphatidic acid and short-chain phosphatidic acid. The expression of this gene is found to be enhanced by epidermal growth factor in Hela cells. [provided by RefSeq, Mar 2010]
1739|DLG1|discs large MAGUK scaffold protein 1|This gene encodes a multi-domain scaffolding protein that is required for normal development. This protein may have a role in septate junction formation, signal transduction, cell proliferation, synaptogenesis and lymphocyte activation. A multitude of transcript variants deriving from alternative splicing and the use of multiple alternate promoter have been observed, including some splice variants that may be specific to brain and other tissues. An upstream uORF may regulate translation at some splice variants of this gene. [provided by RefSeq, Sep 2018]
6895|TARBP2|TARBP2 subunit of RISC loading complex|HIV-1, the causative agent of acquired immunodeficiency syndrome (AIDS), contains an RNA genome that produces a chromosomally integrated DNA during the replicative cycle. Activation of HIV-1 gene expression by the transactivator Tat is dependent on an RNA regulatory element (TAR) located downstream of the transcription initiation site. The protein encoded by this gene binds between the bulge and the loop of the HIV-1 TAR RNA regulatory element and activates HIV-1 gene expression in synergy with the viral Tat protein. Alternative splicing results in multiple transcript variants encoding different isoforms. This gene also has a pseudogene. [provided by RefSeq, Jul 2008]
23077|MYCBP2|MYC binding protein 2|This gene encodes an E3 ubiquitin-protein ligase and member of the PHR (Phr1/MYCBP2, highwire and RPM-1) family of proteins. The encoded protein plays a role in axon guidance and synapse formation in the developing nervous system. In mammalian cells, this protein regulates the cAMP and mTOR signaling pathways, and may additionally regulate autophagy. Reduced expression of this gene has been observed in acute lymphoblastic leukemia patients and a mutation in this gene has been identified in patients with a rare inherited vision defect. [provided by RefSeq, Mar 2017]
142678|MIB2|MIB E3 ubiquitin protein ligase 2|The protein encoded by this gene is an E3 ubiquitin protein ligase that mediates ubiquitination of proteins in the Notch signaling pathway. The encoded protein may be a suppressor of melanoma invasion. [provided by RefSeq, Mar 2017]
23327|NEDD4L|NEDD4 like E3 ubiquitin protein ligase|This gene encodes a member of the Nedd4 family of HECT domain E3 ubiquitin ligases. HECT domain E3 ubiquitin ligases transfer ubiquitin from E2 ubiquitin-conjugating enzymes to protein substrates, thus targeting specific proteins for lysosomal degradation. The encoded protein mediates the ubiquitination of multiple target substrates and plays a critical role in epithelial sodium transport by regulating the cell surface expression of the epithelial sodium channel, ENaC. Single nucleotide polymorphisms in this gene may be associated with essential hypertension. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Mar 2012]
51379|CRLF3|cytokine receptor like factor 3|This gene encodes a cytokine receptor-like factor that may negatively regulate cell cycle progression at the G0/G1 phase. Studies of the related rat protein suggest that it may regulate neuronal morphology and synaptic vesicle biogenesis. This gene is one of several genes located in the neurofibromatosis type I tumor suppressor region on the q arm of chromosome 17, a region that is subject to microdeletions, duplications, chromosomal breaks and rearrangements. Alternative splicing of this gene results in multiple transcript variants. Related pseudogenes have been identified on chromosomes 2 and 5. [provided by RefSeq, Aug 2012]
7327|UBE2G2|ubiquitin conjugating enzyme E2 G2|The modification of proteins with ubiquitin is an important cellular mechanism for targeting abnormal or short-lived proteins for degradation. Ubiquitination involves at least three classes of enzymes: ubiquitin-activating enzymes, or E1s, ubiquitin-conjugating enzymes, or E2s, and ubiquitin-protein ligases, or E3s. This gene encodes a member of the E2 ubiquitin-conjugating enzyme family. The encoded protein shares 100% sequence identity with the mouse counterpart. This gene is ubiquitously expressed, with high expression seen in adult muscle. Three alternatively spliced transcript variants encoding distinct isoforms have been found for this gene. [provided by RefSeq, Jan 2011]
51022|GLRX2|glutaredoxin 2|The protein encoded by this gene is a member of the glutaredoxin family of proteins, which maintain cellular thiol homeostasis. These proteins are thiol-disulfide oxidoreductases that use a glutathione-binding site and one or two active cysteines in their active site. This gene undergoes alternative splicing to produce multiple isoforms, one of which is ubiquitously expressed and localizes to mitochondria, where it functions in mitochondrial redox homeostasis and is important for the protection against and recovery from oxidative stress. Other isoforms, which have more restrictive expression patterns, show cytosolic and nuclear localization, and are thought to function in cellular differentiation and transformation, possibly with a role in tumor progression. [provided by RefSeq, Aug 2011]
514|ATP5F1E|ATP synthase F1 subunit epsilon|This gene encodes a subunit of mitochondrial ATP synthase. Mitochondrial ATP synthase catalyzes ATP synthesis, utilizing an electrochemical gradient of protons across the inner membrane during oxidative phosphorylation. ATP synthase is composed of two linked multi-subunit complexes: the soluble catalytic core, F1, and the membrane-spanning component, Fo, comprising the proton channel. The catalytic portion of mitochondrial ATP synthase consists of 5 different subunits (alpha, beta, gamma, delta, and epsilon) assembled with a stoichiometry of 3 alpha, 3 beta, and a single representative of the other 3. The proton channel consists of three main subunits (a, b, c). This gene encodes the epsilon subunit of the catalytic core. Two pseudogenes of this gene are located on chromosomes 4 and 13. Read-through transcripts that include exons from this gene are expressed from the upstream gene SLMO2.[provided by RefSeq, Mar 2011]
1967|EIF2B1|eukaryotic translation initiation factor 2B subunit alpha|This gene encodes one of five subunits of eukaryotic translation initiation factor 2B (EIF2B), a GTP exchange factor for eukaryotic initiation factor 2 and an essential regulator for protein synthesis. Mutations in this gene and the genes encoding other EIF2B subunits have been associated with leukoencephalopathy with vanishing white matter. [provided by RefSeq, Oct 2009]
8273|SLC10A3|solute carrier family 10 member 3|This gene maps to a GC-rich region of the X chromosome and was identified by its proximity to a CpG island. It is thought to be a housekeeping gene. Alternative splicing results in multiple transcript variants encoding distinct isoforms.[provided by RefSeq, Dec 2008]
55236|UBA6|ubiquitin like modifier activating enzyme 6|Modification of proteins with ubiquitin (UBB; MIM 191339) or ubiquitin-like proteins controls many signaling networks and requires a ubiquitin-activating enzyme (E1), a ubiquitin conjugating enzyme (E2), and a ubiquitin protein ligase (E3). UBE1L2 is an E1 enzyme that initiates the activation and conjugation of ubiquitin-like proteins (Jin et al., 2007 [PubMed 17597759]).[supplied by OMIM, Mar 2008]
80829|ZFP91|ZFP91 zinc finger protein, atypical E3 ubiquitin ligase|The protein encoded by this gene is a member of the zinc finger family of proteins. The gene product contains C2H2-type domains, which are the classical zinc finger domains found in numerous nucleic acid-binding proteins. This protein functions as a regulator of the non-canonical NF-kappaB pathway in lymphotoxin-beta receptor signaling. Alternative splicing results in multiple transcript variants. A read-through transcript variant composed of ZFP91 and the downstream CNTF gene sequence has been identified, but it is thought to be non-coding. Read-through transcription of ZFP91 and CNTF has also been observed in mouse. A ZFP91-related pseudogene has also been identified on chromosome 2. [provided by RefSeq, Oct 2010]
7018|TF|transferrin|This gene encodes a glycoprotein with an approximate molecular weight of 76.5 kDa. It is thought to have been created as a result of an ancient gene duplication event that led to generation of homologous C and N-terminal domains each of which binds one ion of ferric iron. The function of this protein is to transport iron from the intestine, reticuloendothelial system, and liver parenchymal cells to all proliferating cells in the body. This protein may also have a physiologic role as granulocyte/pollen-binding protein (GPBP) involved in the removal of certain organic matter and allergens from serum. [provided by RefSeq, Sep 2009]
26224|FBXL3|F-box and leucine rich repeat protein 3|This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbls class and, in addition to an F-box, contains several tandem leucine-rich repeats and is localized in the nucleus. [provided by RefSeq, Jul 2008]
613|BCR|BCR activator of RhoGEF and GTPase|A reciprocal translocation between chromosomes 22 and 9 produces the Philadelphia chromosome, which is often found in patients with chronic myelogenous leukemia. The chromosome 22 breakpoint for this translocation is located within the BCR gene. The translocation produces a fusion protein which is encoded by sequence from both BCR and ABL, the gene at the chromosome 9 breakpoint. Although the BCR-ABL fusion protein has been extensively studied, the function of the normal BCR gene product is not clear. The unregulated tyrosine kinase activity of BCR-ABL1 contributes to the immortality of leukaemic cells. The BCR protein has serine/threonine kinase activity and is a GTPase-activating protein for p21rac and other kinases. Two transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Jan 2020]
8464|SUPT3H|SPT3 homolog, SAGA and STAGA complex component| 
7786|MAP3K12|mitogen-activated protein kinase kinase kinase 12|This gene encodes a member of the serine/threonine protein kinase family. This kinase contains a leucine-zipper domain and is predominately expressed in neuronal cells. The phosphorylation state of this kinase in synaptic terminals was shown to be regulated by membrane depolarization via calcineurin. This kinase forms heterodimers with leucine zipper containing transcription factors, such as cAMP responsive element binding protein (CREB) and MYC, and thus may play a regulatory role in PKA or retinoic acid induced neuronal differentiation. Alternatively spliced transcript variants encoding different proteins have been described.[provided by RefSeq, Jul 2010]
64398|PALS1|protein associated with LIN7 1, MAGUK family member|This gene encodes a member of the p55-like subfamily of the membrane-associated guanylate kinase (MAGUK) gene superfamily. The encoded protein participates in the polarization of differentiating cells, has been shown to regulate myelinating Schwann cells (PMID: 20237282), and is one of the components of the Crumbs complex in the retina. Mice which express lower levels of the orthologous protein have retinal degeneration and impaired vision (PMID: 22114289). Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Feb 2012]
5217|PFN2|profilin 2|The protein encoded by this gene is a ubiquitous actin monomer-binding protein belonging to the profilin family. It is thought to regulate actin polymerization in response to extracellular signals. There are two alternatively spliced transcript variants encoding different isoforms described for this gene. [provided by RefSeq, Jul 2008]
2353|FOS|Fos proto-oncogene, AP-1 transcription factor subunit|The Fos gene family consists of 4 members: FOS, FOSB, FOSL1, and FOSL2.  These genes encode leucine zipper proteins that can dimerize with proteins of the JUN family, thereby forming the transcription factor complex AP-1.  As such, the FOS proteins have been implicated as regulators of cell proliferation, differentiation, and transformation.  In some cases, expression of the FOS gene has also been associated with apoptotic cell death. [provided by RefSeq, Jul 2008]
6416|MAP2K4|mitogen-activated protein kinase kinase 4|This gene encodes a member of the mitogen-activated protein kinase (MAPK) family. Members of this family act as an integration point for multiple biochemical signals and are involved in a wide variety of cellular processes such as proliferation, differentiation, transcription regulation, and development. They form a three-tiered signaling module composed of MAPKKKs, MAPKKs, and MAPKs. This protein is phosphorylated at serine and threonine residues by MAPKKKs and subsequently phosphorylates downstream MAPK targets at threonine and tyrosine residues. A similar protein in mouse has been reported to play a role in liver organogenesis. A pseudogene of this gene is located on the long arm of chromosome X. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2013]
5664|PSEN2|presenilin 2|Alzheimer's disease (AD) patients with an inherited form of the disease carry mutations in the presenilin proteins (PSEN1 or PSEN2) or the amyloid precursor protein (APP). These disease-linked mutations result in increased production of the longer form of amyloid-beta (main component of amyloid deposits found in AD brains). Presenilins are postulated to regulate APP processing through their effects on gamma-secretase, an enzyme that cleaves APP. Also, it is thought that the presenilins are involved in the cleavage of the Notch receptor such that, they either directly regulate gamma-secretase activity, or themselves act are protease enzymes. Two alternatively spliced transcript variants encoding different isoforms of PSEN2 have been identified. [provided by RefSeq, Jul 2008]
81847|RNF146|ring finger protein 146| 
329|BIRC2|baculoviral IAP repeat containing 2|The protein encoded by this gene is a member of a family of proteins that inhibits apoptosis by binding to tumor necrosis factor receptor-associated factors TRAF1 and TRAF2, probably by interfering with activation of ICE-like proteases. This encoded protein inhibits apoptosis induced by serum deprivation and menadione, a potent inducer of free radicals. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jan 2012]
1788|DNMT3A|DNA methyltransferase 3 alpha|CpG methylation is an epigenetic modification that is important for embryonic development, imprinting, and X-chromosome inactivation. Studies in mice have demonstrated that DNA methylation is required for mammalian development. This gene encodes a DNA methyltransferase that is thought to function in de novo methylation, rather than maintenance methylation. The protein localizes to the cytoplasm and nucleus and its expression is developmentally regulated. [provided by RefSeq, Mar 2016]
1730|DIAPH2|diaphanous related formin 2|The product of this gene belongs to the diaphanous subfamily of the formin homology family of proteins. This gene may play a role in the development and normal function of the ovaries. Defects in this gene have been linked to premature ovarian failure 2. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Jul 2008]
1979|EIF4EBP2|eukaryotic translation initiation factor 4E binding protein 2|This gene encodes a member of the eukaryotic translation initiation factor 4E binding protein family. The gene products of this family bind eIF4E and inhibit translation initiation. However, insulin and other growth factors can release this inhibition via a phosphorylation-dependent disruption of their binding to eIF4E. Regulation of protein production through these gene products have been implicated in cell proliferation, cell differentiation and viral infection. [provided by RefSeq, Oct 2008]
90|ACVR1|activin A receptor type 1|Activins are dimeric growth and differentiation factors which belong to the transforming growth factor-beta (TGF-beta) superfamily of structurally related signaling proteins. Activins signal through a heteromeric complex of receptor serine kinases which include at least two type I ( I and IB) and two type II (II and IIB) receptors. These receptors are all transmembrane proteins, composed of a ligand-binding extracellular domain with cysteine-rich region, a transmembrane domain, and a cytoplasmic domain with predicted serine/threonine specificity. Type I receptors are essential for signaling; and type II receptors are required for binding ligands and for expression of type I receptors. Type I and II receptors form a stable complex after ligand binding, resulting in phosphorylation of type I receptors by type II receptors. This gene encodes activin A type I receptor which signals a particular transcriptional response in concert with activin type II receptors. Mutations in this gene are associated with fibrodysplasia ossificans progressive. [provided by RefSeq, Jul 2008]
6929|TCF3|transcription factor 3|This gene encodes a member of the E protein (class I) family of helix-loop-helix transcription factors. E proteins activate transcription by binding to regulatory E-box sequences on target genes as heterodimers or homodimers, and are inhibited by heterodimerization with inhibitor of DNA-binding (class IV) helix-loop-helix proteins. E proteins play a critical role in lymphopoiesis, and the encoded protein is required for B and T lymphocyte development. Deletion of this gene or diminished activity of the encoded protein may play a role in lymphoid malignancies. This gene is also involved in several chromosomal translocations that are associated with lymphoid malignancies including pre-B-cell acute lymphoblastic leukemia (t(1;19), with PBX1), childhood leukemia (t(19;19), with TFPT) and acute leukemia (t(12;19), with ZNF384). Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and a pseudogene of this gene is located on the short arm of chromosome 9. [provided by RefSeq, Sep 2011]
2257|FGF12|fibroblast growth factor 12|The protein encoded by this gene is a member of the fibroblast growth factor (FGF) family. FGF family members possess broad mitogenic and cell survival activities, and are involved in a variety of biological processes, including embryonic development, cell growth, morphogenesis, tissue repair, tumor growth, and invasion. This growth factor lacks the N-terminal signal sequence present in most of the FGF family members, but it contains clusters of basic residues that have been demonstrated to act as a nuclear localization signal. When transfected into mammalian cells, this protein accumulated in the nucleus, but was not secreted. The specific function of this gene has not yet been determined. [provided by RefSeq, Dec 2019]
2073|ERCC5|ERCC excision repair 5, endonuclease|This gene encodes a single-strand specific DNA endonuclease that makes the 3' incision in DNA excision repair following UV-induced damage. The protein may also function in other cellular processes, including RNA polymerase II transcription, and transcription-coupled DNA repair. Mutations in this gene cause xeroderma pigmentosum complementation group G (XP-G), which is also referred to as xeroderma pigmentosum VII (XP7), a skin disorder characterized by hypersensitivity to UV light and increased susceptibility for skin cancer development following UV exposure. Some patients also develop Cockayne syndrome, which is characterized by severe growth defects, cognitive disability, and cachexia. Read-through transcription exists between this gene and the neighboring upstream BIVM (basic, immunoglobulin-like variable motif containing) gene. [provided by RefSeq, Feb 2011]
7716|VEZF1|vascular endothelial zinc finger 1|Transcriptional regulatory proteins containing tandemly repeated zinc finger domains are thought to be involved in both normal and abnormal cellular proliferation and differentiation. ZNF161 is a C2H2-type zinc finger protein (Koyano-Nakagawa et al., 1994 [PubMed 8035792]). See MIM 603971 for general information on zinc finger proteins.[supplied by OMIM, Sep 2008]
7402|UTRN|utrophin|This gene shares both structural and functional similarities with the dystrophin gene. It contains an actin-binding N-terminus, a triple coiled-coil repeat central region, and a C-terminus that consists of protein-protein interaction motifs which interact with dystroglycan protein components. The protein encoded by this gene is located at the neuromuscular synapse and myotendinous junctions, where it participates in post-synaptic membrane maintenance and acetylcholine receptor clustering. Mouse studies suggest that this gene may serve as a functional substitute for the dystrophin gene and therefore, may serve as a potential therapeutic alternative to muscular dystrophy which is caused by mutations in the dystrophin gene. Alternative splicing of the utrophin gene has been described; however, the full-length nature of these variants has not yet been determined. [provided by RefSeq, Jul 2008]
10818|FRS2|fibroblast growth factor receptor substrate 2| 
22985|ACIN1|apoptotic chromatin condensation inducer 1|Apoptosis is defined by several morphologic nuclear changes, including chromatin condensation and nuclear fragmentation. This gene encodes a nuclear protein that induces apoptotic chromatin condensation after activation by caspase-3, without inducing DNA fragmentation. This protein has also been shown to be a component of a splicing-dependent multiprotein exon junction complex (EJC) that is deposited at splice junctions on mRNAs, as a consequence of pre-mRNA splicing. It may thus be involved in mRNA metabolism associated with splicing. Alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, Oct 2011]
4209|MEF2D|myocyte enhancer factor 2D|This gene is a member of the myocyte-specific enhancer factor 2 (MEF2) family of transcription factors. Members of this family are involved in control of muscle and neuronal cell differentiation and development, and are regulated by class II histone deacetylases. Fusions of the encoded protein with Deleted in Azoospermia-Associated Protein 1 (DAZAP1) due to a translocation have been found in an acute lymphoblastic leukemia cell line, suggesting a role in leukemogenesis. The encoded protein may also be involved in Parkinson disease and myotonic dystrophy. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2012]
1385|CREB1|cAMP responsive element binding protein 1|This gene encodes a transcription factor that is a member of the leucine zipper family of DNA binding proteins. This protein binds as a homodimer to the cAMP-responsive element, an octameric palindrome. The protein is phosphorylated by several protein kinases, and induces transcription of genes in response to hormonal stimulation of the cAMP pathway. Alternate splicing of this gene results in several transcript variants encoding different isoforms. [provided by RefSeq, Mar 2016]
1909|EDNRA|endothelin receptor type A|This gene encodes the receptor for endothelin-1, a peptide that plays a role in potent and long-lasting vasoconstriction. This receptor associates with guanine-nucleotide-binding (G) proteins, and this coupling activates a phosphatidylinositol-calcium second messenger system. Polymorphisms in this gene have been linked to migraine headache resistance. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2009]
546|ATRX|ATRX chromatin remodeler|The protein encoded by this gene contains an ATPase/helicase domain, and thus it belongs to the SWI/SNF family of chromatin remodeling proteins. This protein is found to undergo cell cycle-dependent phosphorylation, which regulates its nuclear matrix and chromatin association, and suggests its involvement in the gene regulation at interphase and chromosomal segregation in mitosis. Mutations in this gene are associated with X-linked syndromes exhibiting cognitive disabilities as well as alpha-thalassemia (ATRX) syndrome. These mutations have been shown to cause diverse changes in the pattern of DNA methylation, which may provide a link between chromatin remodeling, DNA methylation, and gene expression in developmental processes. Multiple alternatively spliced transcript variants encoding distinct isoforms have been reported. [provided by RefSeq, Jul 2017]
79888|LPCAT1|lysophosphatidylcholine acyltransferase 1|This gene encodes a member of the 1-acyl-sn-glycerol-3-phosphate acyltransferase family of proteins. The encoded enzyme plays a role in phospholipid metabolism, specifically in the conversion of lysophosphatidylcholine to phosphatidylcholine in the presence of acyl-CoA. This process is important in the synthesis of lung surfactant and platelet-activating factor (PAF). Elevated expression of this gene may contribute to the progression of oral squamous cell, prostate, breast, and other human cancers. [provided by RefSeq, Sep 2016]
