EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
22955|SCMH1|Scm polycomb group protein homolog 1| 
10577|NPC2|NPC intracellular cholesterol transporter 2|This gene encodes a protein containing a lipid recognition domain. The encoded protein may function in regulating the transport of cholesterol through the late endosomal/lysosomal system. Mutations in this gene have been associated with Niemann-Pick disease, type C2 and frontal lobe atrophy. [provided by RefSeq, Jul 2008]
2926|GRSF1|G-rich RNA sequence binding factor 1|The protein encoded by this gene is a cellular protein that binds RNAs containing the G-rich element. The protein is localized in the cytoplasm, and has been shown to stimulate translation of viral mRNAs in vitro. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
9070|ASH2L|ASH2 like, histone lysine methyltransferase complex subunit| 
3949|LDLR|low density lipoprotein receptor|The low density lipoprotein receptor (LDLR) gene family consists of cell surface proteins involved in receptor-mediated endocytosis of specific ligands. Low density lipoprotein (LDL) is normally bound at the cell membrane and taken into the cell ending up in lysosomes where the protein is degraded and the cholesterol is made available for repression of microsomal enzyme 3-hydroxy-3-methylglutaryl coenzyme A (HMG CoA) reductase, the rate-limiting step in cholesterol synthesis. At the same time, a reciprocal stimulation of cholesterol ester synthesis takes place. Mutations in this gene cause the autosomal dominant disorder, familial hypercholesterolemia. Alternate splicing results in multiple transcript variants.[provided by RefSeq, Sep 2010]
1020|CDK5|cyclin dependent kinase 5|This gene encodes a proline-directed serine/threonine kinase that is a member of the cyclin-dependent kinase family of proteins. Unlike other members of the family, the protein encoded by this gene does not directly control cell cycle regulation. Instead the protein, which is predominantly expressed at high levels in mammalian postmitotic central nervous system neurons, functions in diverse processes such as synaptic plasticity and neuronal migration through phosphorylation of proteins required for cytoskeletal organization, endocytosis and exocytosis, and apoptosis. In humans, an allelic variant of the gene that results in undetectable levels of the protein has been associated with lethal autosomal recessive lissencephaly-7. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2015]
320|APBA1|amyloid beta precursor protein binding family A member 1|The protein encoded by this gene is a member of the X11 protein family. It is a neuronal adapter protein that interacts with the Alzheimer's disease amyloid precursor protein (APP). It stabilizes APP and inhibits production of proteolytic APP fragments including the A beta peptide that is deposited in the brains of Alzheimer's disease patients. This gene product is believed to be involved in signal transduction processes. It is also regarded as a putative vesicular trafficking protein in the brain that can form a complex with the potential to couple synaptic vesicle exocytosis to neuronal cell adhesion. [provided by RefSeq, Jul 2008]
4763|NF1|neurofibromin 1|This gene product appears to function as a negative regulator of the ras signal transduction pathway. Mutations in this gene have been linked to neurofibromatosis type 1, juvenile myelomonocytic leukemia and Watson syndrome. The mRNA for this gene is subject to RNA editing (CGA>UGA->Arg1306Term) resulting in premature translation termination. Alternatively spliced transcript variants encoding different isoforms have also been described for this gene. [provided by RefSeq, Jul 2008]
1365|CLDN3|claudin 3|Tight junctions represent one mode of cell-to-cell adhesion in epithelial or endothelial cell sheets, forming continuous seals around cells and serving as a physical barrier to prevent solutes and water from passing freely through the paracellular space. These junctions are comprised of sets of continuous networking strands in the outwardly facing cytoplasmic leaflet, with complementary grooves in the inwardly facing extracytoplasmic leaflet. The protein encoded by this intronless gene, a member of the claudin family, is an integral membrane protein and a component of tight junction strands. It is also a low-affinity receptor for Clostridium perfringens enterotoxin, and shares aa sequence similarity with a putative apoptosis-related protein found in rat. [provided by RefSeq, Jul 2008]
84883|AIFM2|apoptosis inducing factor mitochondria associated 2|This gene encodes a flavoprotein oxidoreductase that binds single stranded DNA and is thought to contribute to apoptosis in the presence of bacterial and viral DNA. The expression of this gene is also found to be induced by tumor suppressor protein p53 in colon cancer cells. [provided by RefSeq, Nov 2010]
5599|MAPK8|mitogen-activated protein kinase 8|The protein encoded by this gene is a member of the MAP kinase family. MAP kinases act as an integration point for multiple biochemical signals, and are involved in a wide variety of cellular processes such as proliferation, differentiation, transcription regulation and development. This kinase is activated by various cell stimuli, and targets specific transcription factors, and thus mediates immediate-early gene expression in response to cell stimuli. The activation of this kinase by tumor-necrosis factor alpha (TNF-alpha) is found to be required for TNF-alpha induced apoptosis. This kinase is also involved in UV radiation induced apoptosis, which is thought to be related to cytochrom c-mediated cell death pathway. Studies of the mouse counterpart of this gene suggested that this kinase play a key role in T cell proliferation, apoptosis and differentiation. Several alternatively spliced transcript variants encoding distinct isoforms have been reported. [provided by RefSeq, Apr 2016]
93986|FOXP2|forkhead box P2|This gene encodes a member of the forkhead/winged-helix (FOX) family of transcription factors. It is expressed in fetal and adult brain as well as in several other organs such as the lung and gut. The protein product contains a FOX DNA-binding domain and a large polyglutamine tract and is an evolutionarily conserved transcription factor, which may bind directly to approximately 300 to 400 gene promoters in the human genome to regulate the expression of a variety of genes. This gene is required for proper development of speech and language regions of the brain during embryogenesis, and may be involved in a variety of biological pathways and cascades that may ultimately influence language development. Mutations in this gene cause speech-language disorder 1 (SPCH1), also known as autosomal dominant speech and language disorder with orofacial dyspraxia. Multiple alternative transcripts encoding different isoforms have been identified in this gene.[provided by RefSeq, Feb 2010]
5598|MAPK7|mitogen-activated protein kinase 7|The protein encoded by this gene is a member of the MAP kinase family. MAP kinases act as an integration point for multiple biochemical signals, and are involved in a wide variety of cellular processes such as proliferation, differentiation, transcription regulation and development. This kinase is specifically activated by mitogen-activated protein kinase kinase 5 (MAP2K5/MEK5). It is involved in the downstream signaling processes of various receptor molecules including receptor type kinases, and G protein-coupled receptors. In response to extracelluar signals, this kinase translocates to cell nucleus, where it regulates gene expression by phosphorylating, and activating different transcription factors. Four alternatively spliced transcript variants of this gene encoding two distinct isoforms have been reported. [provided by RefSeq, Jul 2008]
2746|GLUD1|glutamate dehydrogenase 1|This gene encodes glutamate dehydrogenase, which is a mitochondrial matrix enzyme that catalyzes the oxidative deamination of glutamate to alpha-ketoglutarate and ammonia. This enzyme has an important role in regulating amino acid-induced insulin secretion. It is allosterically activated by ADP and inhibited by GTP and ATP. Activating mutations in this gene are a common cause of congenital hyperinsulinism. Alternative splicing of this gene results in multiple transcript variants. The related glutamate dehydrogenase 2 gene on the human X-chromosome originated from this gene via retrotransposition and encodes a soluble form of glutamate dehydrogenase. Related pseudogenes have been identified on chromosomes 10, 18 and X. [provided by RefSeq, Jan 2016]
5704|PSMC4|proteasome 26S subunit, ATPase 4|The 26S proteasome is a multicatalytic proteinase complex with a highly ordered structure composed of 2 complexes, a 20S core and a 19S regulator. The 20S core is composed of 4 rings of 28 non-identical subunits; 2 rings are composed of 7 alpha subunits and 2 rings are composed of 7 beta subunits. The 19S regulator is composed of a base, which contains 6 ATPase subunits and 2 non-ATPase subunits, and a lid, which contains up to 10 non-ATPase subunits. Proteasomes are distributed throughout eukaryotic cells at a high concentration and cleave peptides in an ATP/ubiquitin-dependent process in a non-lysosomal pathway. This gene encodes a member of the triple-A family of ATPases that is a component of the 19S regulatory subunit and plays a role in 26S proteasome assembly. The encoded protein interacts with gankyrin, a liver oncoprotein, and may also play a role in Parkinson's disease through interactions with synphilin-1. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Jul 2012]
3661|IRF3|interferon regulatory factor 3|This gene encodes a member of the interferon regulatory transcription factor (IRF) family. The encoded protein is found in an inactive cytoplasmic form that upon serine/threonine phosphorylation forms a complex with CREBBP. This complex translocates to the nucleus and activates the transcription of interferons alpha and beta, as well as other interferon-induced genes. The protein plays an important role in the innate immune response against DNA and RNA viruses. Mutations in this gene are associated with Encephalopathy, acute, infection-induced, herpes-specific, 7. [provided by RefSeq, Sep 2020]
6272|SORT1|sortilin 1|This gene encodes a member of the VPS10-related sortilin family of proteins. The encoded preproprotein is proteolytically processed by furin to generate the mature receptor. This receptor plays a role in the trafficking of different proteins to either the cell surface, or subcellular compartments such as lysosomes and endosomes. Expression levels of this gene may influence the risk of myocardial infarction in human patients. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2015]
10533|ATG7|autophagy related 7|This gene encodes an E1-like activating enzyme that is essential for autophagy and cytoplasmic to vacuole transport. The encoded protein is also thought to modulate p53-dependent cell cycle pathways during prolonged metabolic stress. It has been associated with multiple functions, including axon membrane trafficking, axonal homeostasis, mitophagy, adipose differentiation, and hematopoietic stem cell maintenance. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2015]
79594|MUL1|mitochondrial E3 ubiquitin protein ligase 1| 
3688|ITGB1|integrin subunit beta 1|Integrins are heterodimeric proteins made up of alpha and beta subunits. At least 18 alpha and 8 beta subunits have been described in mammals. Integrin family members are membrane receptors involved in cell adhesion and recognition in a variety of processes including embryogenesis, hemostasis, tissue repair, immune response and metastatic diffusion of tumor cells. This gene encodes a beta subunit. Multiple alternatively spliced transcript variants which encode different protein isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
9253|NUMBL|NUMB like endocytic adaptor protein| 
388|RHOB|ras homolog family member B| 
2932|GSK3B|glycogen synthase kinase 3 beta|The protein encoded by this gene is a serine-threonine kinase belonging to the glycogen synthase kinase subfamily. It is a negative regulator of glucose homeostasis and is involved in energy metabolism, inflammation, ER-stress, mitochondrial dysfunction, and apoptotic pathways. Defects in this gene have been associated with Parkinson disease and Alzheimer disease. [provided by RefSeq, Aug 2017]
4791|NFKB2|nuclear factor kappa B subunit 2|This gene encodes a subunit of the transcription factor complex nuclear factor-kappa-B (NFkB). The NFkB complex is expressed in numerous cell types and functions as a central activator of genes involved in inflammation and immune function. The protein encoded by this gene can function as both a transcriptional activator or repressor depending on its dimerization partner. The p100 full-length protein is co-translationally processed into a p52 active form. Chromosomal rearrangements and translocations of this locus have been observed in B cell lymphomas, some of which may result in the formation of fusion proteins. There is a pseudogene for this gene on chromosome 18. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2013]
6597|SMARCA4|SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4|The protein encoded by this gene is a member of the SWI/SNF family of proteins and is similar to the brahma protein of Drosophila. Members of this family have helicase and ATPase activities and are thought to regulate transcription of certain genes by altering the chromatin structure around those genes. The encoded protein is part of the large ATP-dependent chromatin remodeling complex SNF/SWI, which is required for transcriptional activation of genes normally repressed by chromatin. In addition, this protein can bind BRCA1, as well as regulate the expression of the tumorigenic protein CD44. Mutations in this gene cause rhabdoid tumor predisposition syndrome type 2. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2012]
8503|PIK3R3|phosphoinositide-3-kinase regulatory subunit 3|Phosphatidylinositol 3-kinase (PI3K) phosphorylates phosphatidylinositol and similar compounds, which then serve as second messengers in growth signaling pathways. PI3K is composed of a catalytic and a regulatory subunit. The protein encoded by this gene represents a regulatory subunit of PI3K. The encoded protein contains two SH2 domains through which it binds activated protein tyrosine kinases to regulate their activity. [provided by RefSeq, Jun 2016]
3340|NDST1|N-deacetylase and N-sulfotransferase 1|This gene encodes a member of the heparan sulfate/heparin GlcNAc N-deacetylase/ N-sulfotransferase family. The encoded enzyme is a type II transmembrane protein that resides in the Golgi apparatus. The encoded protein catalyzes the transfer of sulfate from 3'-phosphoadenosine 5'-phosphosulfate to nitrogen of glucosamine in heparan sulfate. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2014]
2596|GAP43|growth associated protein 43|The protein encoded by this gene has been termed a 'growth' or 'plasticity' protein because it is expressed at high levels in neuronal growth cones during development and axonal regeneration. This protein is considered a crucial component of an effective regenerative response in the nervous system. Alternatively spliced transcript variants encoding distinct isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
57669|EPB41L5|erythrocyte membrane protein band 4.1 like 5| 
133746|JMY|junction mediating and regulatory protein, p53 cofactor| 
309|ANXA6|annexin A6|Annexin VI belongs to a family of calcium-dependent membrane and phospholipid binding proteins. Several members of the annexin family have been implicated in membrane-related events along exocytotic and endocytotic pathways. The annexin VI gene is approximately 60 kbp long and contains 26 exons. It encodes a protein of about 68 kDa that consists of eight 68-amino acid repeats separated by linking sequences of variable lengths. It is highly similar to human annexins I and II sequences, each of which contain four such repeats. Annexin VI has been implicated in mediating the endosome aggregation and vesicle fusion in secreting epithelia during exocytosis. Alternatively spliced transcript variants have been described. [provided by RefSeq, Aug 2010]
7067|THRA|thyroid hormone receptor alpha|The protein encoded by this gene is a nuclear hormone receptor for triiodothyronine. It is one of the several receptors for thyroid hormone, and has been shown to mediate the biological activities of thyroid hormone. Knockout studies in mice suggest that the different receptors, while having certain extent of redundancy, may mediate different functions of thyroid hormone. Alternatively spliced transcript variants encoding distinct isoforms have been reported. [provided by RefSeq, Jul 2008]
54576|UGT1A8|UDP glucuronosyltransferase family 1 member A8|This gene encodes a UDP-glucuronosyltransferase, an enzyme of the glucuronidation pathway that transforms small lipophilic molecules, such as steroids, bilirubin, hormones, and drugs, into water-soluble, excretable metabolites. This gene is part of a complex locus that encodes several UDP-glucuronosyltransferases. The locus includes thirteen unique alternate first exons followed by four common exons. Four of the alternate first exons are considered pseudogenes. Each of the remaining nine 5' exons may be spliced to the four common exons, resulting in nine proteins with different N-termini and identical C-termini. Each first exon encodes the substrate binding site, and is regulated by its own promoter. The enzyme encoded by this gene has glucuronidase activity with many substrates including coumarins, phenols, anthraquinones, flavones, and some opioids. [provided by RefSeq, Jul 2008]
2068|ERCC2|ERCC excision repair 2, TFIIH core complex helicase subunit|The nucleotide excision repair pathway is a mechanism to repair damage to DNA. The protein encoded by this gene is involved in transcription-coupled nucleotide excision repair and is an integral member of the basal transcription factor BTF2/TFIIH complex. The gene product has ATP-dependent DNA helicase activity and belongs to the RAD3/XPD subfamily of helicases. Defects in this gene can result in three different disorders, the cancer-prone syndrome xeroderma pigmentosum complementation group D, trichothiodystrophy, and Cockayne syndrome. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2008]
9412|MED21|mediator complex subunit 21|This gene encodes a member of the mediator complex subunit 21 family. The encoded protein interacts with the human RNA polymerase II holoenzyme and is involved in transcriptional regulation of RNA polymerase II transcribed genes. A pseudogene of this gene is located on chromosome 8. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2012]
51135|IRAK4|interleukin 1 receptor associated kinase 4|This gene encodes a kinase that activates NF-kappaB in both the Toll-like receptor (TLR) and T-cell receptor (TCR) signaling pathways. The protein is essential for most innate immune responses. Mutations in this gene result in IRAK4 deficiency and recurrent invasive pneumococcal disease. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2011]
7703|PCGF2|polycomb group ring finger 2|The protein encoded by this gene contains a RING finger motif and is similar to the polycomb group (PcG) gene products. PcG gene products form complexes via protein-protein interaction and maintain the transcription repression of genes involved in embryogenesis, cell cycles, and tumorigenesis. This protein was shown to act as a negative regulator of transcription and has tumor suppressor activity. The expression of this gene was detected in various tumor cells, but is limited in neural organs in normal tissues. Knockout studies in mice suggested that this protein may negatively regulate the expression of different cytokines, chemokines, and chemokine receptors, and thus plays an important role in lymphocyte differentiation and migration, as well as in immune responses. [provided by RefSeq, Jul 2008]
351|APP|amyloid beta precursor protein|This gene encodes a cell surface receptor and transmembrane precursor protein that is cleaved by secretases to form a number of peptides. Some of these peptides are secreted and can bind to the acetyltransferase complex APBB1/TIP60 to promote transcriptional activation, while others form the protein basis of the amyloid plaques found in the brains of patients with Alzheimer disease. In addition, two of the peptides are antimicrobial peptides, having been shown to have bacteriocidal and antifungal activities. Mutations in this gene have been implicated in autosomal dominant Alzheimer disease and cerebroarterial amyloidosis (cerebral amyloid angiopathy). Multiple transcript variants encoding several different isoforms have been found for this gene. [provided by RefSeq, Aug 2014]
9994|CASP8AP2|caspase 8 associated protein 2|This protein is highly similar to FLASH, a mouse apoptotic protein identified by its interaction with the death-effector domain (DED) of caspase 8. Studies of FLASH protein suggested that this protein may be a component of the death-inducing signaling complex that includes Fas receptor, Fas-binding adapter FADD, and caspase 8, and plays a regulatory role in Fas-mediated apoptosis. Alternative splicing results in multiple transcript variants encoding the same protein.[provided by RefSeq, Nov 2008]
54476|RNF216|ring finger protein 216|This gene encodes a cytoplasmic protein which specifically colocalizes and interacts with the serine/threonine protein kinase, receptor-interacting protein (RIP). Zinc finger domains of the encoded protein are required for its interaction with RIP and for inhibition of TNF- and IL1-induced NF-kappa B activation pathways. The encoded protein may also function as an E3 ubiquitin-protein ligase which accepts ubiquitin from E2 ubiquitin-conjugating enzymes and transfers it to substrates. Several alternatively spliced transcript variants have been described for this locus but the full-length natures of only some are known. [provided by RefSeq, Jul 2008]
162989|DEDD2|death effector domain containing 2|This gene encodes a nuclear-localized protein containing a death effector domain (DED). The encoded protein may regulate the trafficking of caspases and other proteins into the nucleus during death receptor-induced apoptosis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2012]
4790|NFKB1|nuclear factor kappa B subunit 1|This gene encodes a 105 kD protein which can undergo cotranslational processing by the 26S proteasome to produce a 50 kD protein. The 105 kD protein is a Rel protein-specific transcription inhibitor and the 50 kD protein is a DNA binding subunit of the NF-kappa-B (NFKB) protein complex. NFKB is a transcription regulator that is activated by various intra- and extra-cellular stimuli such as cytokines, oxidant-free radicals, ultraviolet irradiation, and bacterial or viral products. Activated NFKB translocates into the nucleus and stimulates the expression of genes involved in a wide variety of biological functions. Inappropriate activation of NFKB has been associated with a number of inflammatory diseases while persistent inhibition of NFKB leads to inappropriate immune cell development or delayed cell growth. NFKB is a critical regulator of the immediate-early response to viral infection. Alternative splicing results in multiple transcript variants encoding different isoforms, at least one of which is proteolytically processed. [provided by RefSeq, Aug 2020]
9324|HMGN3|high mobility group nucleosomal binding domain 3|The protein encoded by this gene binds thyroid hormone receptor beta in the presence of thyroid hormone. The encoded protein, a member of the HMGN protein family, is thought to reduce the compactness of the chromatin fiber in nucleosomes, thereby enhancing transcription from chromatin templates. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. There is a related pseudogene on chromosome 1. [provided by RefSeq, Jan 2016]
57060|PCBP4|poly(rC) binding protein 4|This gene encodes a member of the KH-domain protein subfamily. Proteins of this subfamily, also referred to as alpha-CPs, bind to RNA with a specificity for C-rich pyrimidine regions. Alpha-CPs play important roles in post-transcriptional activities and have different cellular distributions. This gene is induced by the p53 tumor suppressor, and the encoded protein can suppress cell proliferation by inducing apoptosis and cell cycle arrest in G(2)-M. This gene's protein is found in the cytoplasm, yet it lacks the nuclear localization signals found in other subfamily members. Multiple alternatively spliced transcript variants have been described, but the full-length nature for only some has been determined. [provided by RefSeq, Jul 2008]
6714|SRC|SRC proto-oncogene, non-receptor tyrosine kinase|This gene is highly similar to the v-src gene of Rous sarcoma virus. This proto-oncogene may play a role in the regulation of embryonic development and cell growth. The protein encoded by this gene is a tyrosine-protein kinase whose activity can be inhibited by phosphorylation by c-SRC kinase. Mutations in this gene could be involved in the malignant progression of colon cancer. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]
5604|MAP2K1|mitogen-activated protein kinase kinase 1|The protein encoded by this gene is a member of the dual specificity protein kinase family, which acts as a mitogen-activated protein (MAP) kinase kinase. MAP kinases, also known as extracellular signal-regulated kinases (ERKs), act as an integration point for multiple biochemical signals. This protein kinase lies upstream of MAP kinases and stimulates the enzymatic activity of MAP kinases upon wide variety of extra- and intracellular signals. As an essential component of MAP kinase signal transduction pathway, this kinase is involved in many cellular processes such as proliferation, differentiation, transcription regulation and development. [provided by RefSeq, Jul 2008]
3655|ITGA6|integrin subunit alpha 6|The gene encodes a member of the integrin alpha chain family of proteins. Integrins are heterodimeric integral membrane proteins composed of an alpha chain and a beta chain that function in cell surface adhesion and signaling. The encoded preproprotein is proteolytically processed to generate light and heavy chains that comprise the alpha 6 subunit. This subunit may associate with a beta 1 or beta 4 subunit to form an integrin that interacts with extracellular matrix proteins including members of the laminin family. The alpha 6 beta 4 integrin may promote tumorigenesis, while the alpha 6 beta 1 integrin may negatively regulate erbB2/HER2 signaling. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2015]
22937|SCAP|SREBF chaperone|This gene encodes a protein with a sterol sensing domain (SSD) and seven WD domains. In the presence of cholesterol, this protein binds to sterol regulatory element binding proteins (SREBPs) and mediates their transport from the ER to the Golgi. The SREBPs are then proteolytically cleaved and regulate sterol biosynthesis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2016]
79872|CBLL1|Cbl proto-oncogene like 1|This gene encodes an E3 ubiquitin-ligase for the E-cadherin complex and mediates its ubiquitination, endocytosis, and degradation in the lysosomes. The encoded protein contains a RING-finger domain and is also thought to have a role in control of cell proliferation. A related pseudogene has been identified on chromosome X. Alternative splicing results in a non-coding transcript variant. [provided by RefSeq, Aug 2011]
55625|ZDHHC7|zinc finger DHHC-type palmitoyltransferase 7| 
2908|NR3C1|nuclear receptor subfamily 3 group C member 1|This gene encodes glucocorticoid receptor, which can function both as a transcription factor that binds to glucocorticoid response elements in the promoters of glucocorticoid responsive genes to activate their transcription, and as a regulator of other transcription factors. This receptor is typically found in the cytoplasm, but upon ligand binding, is transported into the nucleus. It is involved in inflammatory responses, cellular proliferation, and differentiation in target tissues. Mutations in this gene are associated with generalized glucocorticoid resistance. Alternative splicing of this gene results in transcript variants encoding either the same or different isoforms. Additional isoforms resulting from the use of alternate in-frame translation initiation sites have also been described, and shown to be functional, displaying diverse cytoplasm-to-nucleus trafficking patterns and distinct transcriptional activities (PMID:15866175). [provided by RefSeq, Feb 2011]
54583|EGLN1|egl-9 family hypoxia inducible factor 1|The protein encoded by this gene catalyzes the post-translational formation of 4-hydroxyproline in hypoxia-inducible factor (HIF) alpha proteins. HIF is a transcriptional complex that plays a central role in mammalian oxygen homeostasis. This protein functions as a cellular oxygen sensor, and under normal oxygen concentration, modification by prolyl hydroxylation is a key regulatory event that targets HIF subunits for proteasomal destruction via the von Hippel-Lindau ubiquitylation complex. Mutations in this gene are associated with erythrocytosis familial type 3 (ECYT3). [provided by RefSeq, Nov 2009]
4665|NAB2|NGFI-A binding protein 2|This gene encodes a member of the family of NGFI-A binding (NAB) proteins, which function in the nucleus to repress transcription induced by some members of the EGR (early growth response) family of transactivators. NAB proteins can homo- or hetero-multimerize with other EGR or NAB proteins through a conserved N-terminal domain, and repress transcription through two partially redundant C-terminal domains. Transcriptional repression by the encoded protein is mediated in part by interactions with the nucleosome remodeling and deactylase (NuRD) complex. Alternatively spliced transcript variants have been described, but their biological validity has not been determined. [provided by RefSeq, Jul 2008]
2805|GOT1|glutamic-oxaloacetic transaminase 1|Glutamic-oxaloacetic transaminase is a pyridoxal phosphate-dependent enzyme which exists in cytoplasmic and mitochondrial forms, GOT1 and GOT2, respectively.  GOT plays a role in amino acid metabolism and the urea and tricarboxylic acid cycles. The two enzymes are homodimeric and show close homology. [provided by RefSeq, Jul 2008]
57706|DENND1A|DENN domain containing 1A|Clathrin (see MIM 118955)-mediated endocytosis is a major mechanism for internalization of proteins and lipids. Members of the connecdenn family, such as DENND1A, function as guanine nucleotide exchange factors (GEFs) for the early endosomal small GTPase RAB35 (MIM 604199) and bind to clathrin and clathrin adaptor protein-2 (AP2; see MIM 601024). Thus, connecdenns link RAB35 activation with the clathrin machinery (Marat and McPherson, 2010 [PubMed 20154091]).[supplied by OMIM, Nov 2010]
5915|RARB|retinoic acid receptor beta|This gene encodes retinoic acid receptor beta, a member of the thyroid-steroid hormone receptor superfamily of nuclear transcriptional regulators. This receptor localizes to the cytoplasm and to subnuclear compartments. It binds retinoic acid, the biologically active form of vitamin A which mediates cellular signalling in embryonic morphogenesis, cell growth and differentiation. It is thought that this protein limits growth of many cell types by regulating gene expression. The gene was first identified in a hepatocellular carcinoma where it flanks a hepatitis B virus integration site. Alternate promoter usage and differential splicing result in multiple transcript variants. [provided by RefSeq, Mar 2014]
5592|PRKG1|protein kinase cGMP-dependent 1|Mammals have three different isoforms of cyclic GMP-dependent protein kinase (Ialpha, Ibeta, and II). These PRKG isoforms act as key mediators of the nitric oxide/cGMP signaling pathway and are important components of many signal transduction processes in diverse cell types. This PRKG1 gene on human chromosome 10 encodes the soluble Ialpha and Ibeta isoforms of PRKG by alternative transcript splicing. A separate gene on human chromosome 4, PRKG2, encodes the membrane-bound PRKG isoform II. The PRKG1 proteins play a central role in regulating cardiovascular and neuronal functions in addition to relaxing smooth muscle tone, preventing platelet aggregation, and modulating cell growth. This gene is most strongly expressed in all types of smooth muscle, platelets, cerebellar Purkinje cells, hippocampal neurons, and the lateral amygdala. Isoforms Ialpha and Ibeta have identical cGMP-binding and catalytic domains but differ in their leucine/isoleucine zipper and autoinhibitory sequences and therefore differ in their dimerization substrates and kinase enzyme activity. [provided by RefSeq, Sep 2011]
7919|DDX39B|DExD-box helicase 39B|This gene encodes a member of the DEAD box family of RNA-dependent ATPases that mediate ATP hydrolysis during pre-mRNA splicing. The encoded protein is an essential splicing factor required for association of U2 small nuclear ribonucleoprotein with pre-mRNA, and it also plays an important role in mRNA export from the nucleus to the cytoplasm. This gene belongs to a cluster of genes localized in the vicinity of the genes encoding tumor necrosis factor alpha and tumor necrosis factor beta. These genes are all within the human major histocompatibility complex class III region. Mutations in this gene may be associated with rheumatoid arthritis. Alternative splicing results in multiple transcript variants. Related pseudogenes have been identified on both chromosomes 6 and 11. Read-through transcription also occurs between this gene and the upstream ATP6V1G2 (ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2) gene. [provided by RefSeq, Feb 2011]
2956|MSH6|mutS homolog 6|This gene encodes a member of the DNA mismatch repair MutS family. In E. coli, the MutS protein helps in the recognition of mismatched nucleotides prior to their repair. A highly conserved region of approximately 150 aa, called the Walker-A adenine nucleotide binding motif, exists in MutS homologs. The encoded protein heterodimerizes with MSH2 to form a mismatch recognition complex that functions as a bidirectional molecular switch that exchanges ADP and ATP as DNA mismatches are bound and dissociated. Mutations in this gene may be associated with hereditary nonpolyposis colon cancer, colorectal cancer, and endometrial cancer. Transcripts variants encoding different isoforms have been described. [provided by RefSeq, Jul 2013]
9563|H6PD|hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase|There are 2 forms of glucose-6-phosphate dehydrogenase. G form is X-linked and H form, encoded by this gene, is autosomally linked. This H form shows activity with other hexose-6-phosphates, especially galactose-6-phosphate, whereas the G form is specific for glucose-6-phosphate. Both forms are present in most tissues, but H form is not found in red cells. [provided by RefSeq, Jul 2008]
1196|CLK2|CDC like kinase 2|This gene encodes a dual specificity protein kinase that phosphorylates serine/threonine and tyrosine-containing substrates. Activity of this protein regulates serine- and arginine-rich (SR) proteins of the spliceosomal complex, thereby influencing alternative transcript splicing. Chromosomal translocations have been characterized between this locus and the PAFAH1B3 (platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa)) gene on chromosome 19, resulting in the production of a fusion protein. Note that this gene is distinct from the TELO2 gene (GeneID:9894), which shares the CLK2 alias, but encodes a protein that is involved in telomere length regulation. There is a pseudogene for this gene on chromosome 7. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jun 2014]
7082|TJP1|tight junction protein 1|This gene encodes a member of the membrane-associated guanylate kinase (MAGUK) family of proteins, and acts as a tight junction adaptor protein that also regulates adherens junctions. Tight junctions regulate the movement of ions and macromolecules between endothelial and epithelial cells. The multidomain structure of this scaffold protein, including a postsynaptic density 95/disc-large/zona occludens (PDZ) domain, a Src homology (SH3) domain, a guanylate kinase (GuK) domain and unique (U) motifs all help to co-ordinate binding of transmembrane proteins, cytosolic proteins, and F-actin, which are required for tight junction function. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Aug 2017]
