EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
51599|LSR|lipolysis stimulated lipoprotein receptor| 
939|CD27|CD27 molecule|The protein encoded by this gene is a member of the TNF-receptor superfamily. This receptor is required for generation and long-term maintenance of T cell immunity. It binds to ligand CD70, and plays a key role in regulating B-cell activation and immunoglobulin synthesis. This receptor transduces signals that lead to the activation of NF-kappaB and MAPK8/JNK. Adaptor proteins TRAF2 and TRAF5 have been shown to mediate the signaling process of this receptor. CD27-binding protein (SIVA), a proapoptotic protein, can bind to this receptor and is thought to play an important role in the apoptosis induced by this receptor. [provided by RefSeq, Jul 2008]
1958|EGR1|early growth response 1|The protein encoded by this gene belongs to the EGR family of C2H2-type zinc-finger proteins. It is a nuclear protein and functions as a transcriptional regulator. The products of target genes it activates are required for differentitation and mitogenesis. Studies suggest this is a cancer suppressor gene. [provided by RefSeq, Dec 2014]
4598|MVK|mevalonate kinase|This gene encodes the peroxisomal enzyme mevalonate kinase. Mevalonate is a key intermediate, and mevalonate kinase a key early enzyme, in isoprenoid and sterol synthesis. Mevalonate kinase deficiency caused by mutation of this gene results in mevalonic aciduria, a disease characterized psychomotor retardation, failure to thrive, hepatosplenomegaly, anemia and recurrent febrile crises. Defects in this gene also cause hyperimmunoglobulinaemia D and periodic fever syndrome, a disorder characterized by recurrent episodes of fever associated with lymphadenopathy, arthralgia, gastrointestinal dismay and skin rash. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]
5932|RBBP8|RB binding protein 8, endonuclease|The protein encoded by this gene is a ubiquitously expressed nuclear protein. It is found among several proteins that bind directly to retinoblastoma protein, which regulates cell proliferation. This protein complexes with transcriptional co-repressor CTBP. It is also associated with BRCA1 and is thought to modulate the functions of BRCA1 in transcriptional regulation, DNA repair, and/or cell cycle checkpoint control. It is suggested that this gene may itself be a tumor suppressor acting in the same pathway as BRCA1. Three transcript variants encoding two different isoforms have been found for this gene. More transcript variants exist, but their full-length natures have not been determined. [provided by RefSeq, Jul 2008]
11060|WWP2|WW domain containing E3 ubiquitin protein ligase 2|This gene encodes a member of the Nedd4 family of E3 ligases, which play an important role in protein ubiquitination. The encoded protein contains four WW domains and may play a role in multiple processes including chondrogenesis and the regulation of oncogenic signaling pathways via interactions with Smad proteins and the tumor suppressor PTEN. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and a pseudogene of this gene is located on the long arm of chromosome 10. [provided by RefSeq, Jul 2012]
6259|RYK|receptor like tyrosine kinase|The protein encoded by this gene is an atypical member of the family of growth factor receptor protein tyrosine kinases, differing from other members at a number of conserved residues in the activation and nucleotide binding domains. This gene product belongs to a subfamily whose members do not appear to be regulated by phosphorylation in the activation segment. It has been suggested that mediation of biological activity by recruitment of a signaling-competent auxiliary protein may occur through an as yet uncharacterized mechanism. The encoded protein has a leucine-rich extracellular domain with a WIF-type Wnt binding region, a single transmembrane domain, and an intracellular tyrosine kinase domain. This protein is involved in stimulating Wnt signaling pathways such as the regulation of axon pathfinding. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Feb 2012]
373|TRIM23|tripartite motif containing 23|The protein encoded by this gene is a member of the tripartite motif (TRIM) family. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. This protein is also a member of the ADP ribosylation factor family of guanine nucleotide-binding family of proteins. Its carboxy terminus contains an ADP-ribosylation factor domain and a guanine nucleotide binding site, while the amino terminus contains a GTPase activating protein domain which acts on the guanine nucleotide binding site. The protein localizes to lysosomes and the Golgi apparatus. It plays a role in the formation of intracellular transport vesicles, their movement from one compartment to another, and phopholipase D activation. Three alternatively spliced transcript variants for this gene have been described. [provided by RefSeq, Jul 2008]
2115|ETV1|ETS variant transcription factor 1|This gene encodes a member of the ETS (E twenty-six) family of transcription factors. The ETS proteins regulate many target genes that modulate biological processes like cell growth, angiogenesis, migration, proliferation and differentiation. All ETS proteins contain an ETS DNA-binding domain that binds to DNA sequences containing the consensus 5'-CGGA[AT]-3'. The protein encoded by this gene contains a conserved short acidic transactivation domain (TAD) in the N-terminal region, in addition to the ETS DNA-binding domain in the C-terminal region. This gene is involved in chromosomal translocations, which result in multiple fusion proteins including EWS-ETV1 in Ewing sarcoma and at least 10 ETV1 partners (see PMID: 19657377, Table 1) in prostate cancer. In addition to chromosomal rearrangement, this gene is overexpressed in prostate cancer, melanoma and gastrointestinal stromal tumor. Multiple alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Jul 2016]
9145|SYNGR1|synaptogyrin 1|This gene encodes an integral membrane protein associated with presynaptic vesicles in neuronal cells. The exact function of this protein is unclear, but studies of a similar murine protein suggest that it functions in synaptic plasticity without being required for synaptic transmission. The gene product belongs to the synaptogyrin gene family. Three alternatively spliced variants encoding three different isoforms have been identified. [provided by RefSeq, Jul 2008]
55361|PI4K2A|phosphatidylinositol 4-kinase type 2 alpha|Phosphatidylinositolpolyphosphates (PtdInsPs) are centrally involved in many biologic processes, ranging from cell growth and organization of the actin cytoskeleton to endo- and exocytosis. PI4KII phosphorylates PtdIns at the D-4 position, an essential step in the biosynthesis of PtdInsPs (Barylko et al., 2001 [PubMed 11244087]).[supplied by OMIM, Mar 2008]
5609|MAP2K7|mitogen-activated protein kinase kinase 7|The protein encoded by this gene is a dual specificity protein kinase that belongs to the MAP kinase kinase family. This kinase specifically activates MAPK8/JNK1 and MAPK9/JNK2, and this kinase itself is phosphorylated and activated by MAP kinase kinase kinases including MAP3K1/MEKK1, MAP3K2/MEKK2,MAP3K3/MEKK5, and MAP4K2/GCK. This kinase is involved in the signal transduction mediating the cell responses to proinflammatory cytokines, and environmental stresses. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]
25930|PTPN23|protein tyrosine phosphatase non-receptor type 23|This gene encodes a member of the non-receptor type protein-tyrosine phosphatase family. The encoded protein may be involved in the regulation of small nuclear ribonucleo protein assembly and pre-mRNA splicing by modifying the survival motor neuron (SMN) complex. The encoded protein additionally plays a role in ciliogenesis and is part of endosomal sorting complex required for transport (ESCRT) pathways. This gene may serve a tumor suppressor function. [provided by RefSeq, Jul 2016]
4040|LRP6|LDL receptor related protein 6|This gene encodes a member of the low density lipoprotein (LDL) receptor gene family. LDL receptors are transmembrane cell surface proteins involved in receptor-mediated endocytosis of lipoprotein and protein ligands. The protein encoded by this gene functions as a receptor or, with Frizzled, a co-receptor for Wnt and thereby transmits the canonical Wnt/beta-catenin signaling cascade. Through its interaction with the Wnt/beta-catenin signaling cascade this gene plays a role in the regulation of cell differentiation, proliferation, and migration and the development of many cancer types. This protein undergoes gamma-secretase dependent RIP- (regulated intramembrane proteolysis) processing but the precise locations of the cleavage sites have not been determined.[provided by RefSeq, Dec 2009]
5606|MAP2K3|mitogen-activated protein kinase kinase 3|The protein encoded by this gene is a dual specificity protein kinase that belongs to the MAP kinase kinase family. This kinase is activated by mitogenic and environmental stress, and participates in the MAP kinase-mediated signaling cascade. It phosphorylates and thus activates MAPK14/p38-MAPK. This kinase can be activated by insulin, and is necessary for the expression of glucose transporter. Expression of RAS oncogene is found to result in the accumulation of the active form of this kinase, which thus leads to the constitutive activation of MAPK14, and confers oncogenic transformation of primary cells. The inhibition of this kinase is involved in the pathogenesis of Yersina pseudotuberculosis. Multiple alternatively spliced transcript variants that encode distinct isoforms have been reported for this gene. [provided by RefSeq, Jul 2008]
7126|TNFAIP1|TNF alpha induced protein 1|This gene was identified as a gene whose expression can be induced by the tumor necrosis factor alpha (TNF) in umbilical vein endothelial cells. Studies of a similar gene in mouse suggest that the expression of this gene is developmentally regulated in a tissue-specific manner. [provided by RefSeq, Jul 2008]
57630|SH3RF1|SH3 domain containing ring finger 1|This gene encodes a protein containing an N-terminus RING-finger, four SH3 domains, and a region implicated in binding of the Rho GTPase Rac. Via the RING-finger, the encoded protein has been shown to function as an ubiquitin-protein ligase involved in protein sorting at the trans-Golgi network. The encoded protein may also act as a scaffold for the c-Jun N-terminal kinase signaling pathway, facilitating the formation of a functional signaling module. [provided by RefSeq, Jul 2008]
1454|CSNK1E|casein kinase 1 epsilon|The protein encoded by this gene is a serine/threonine protein kinase and a member of the casein kinase I protein family, whose members have been implicated in the control of cytoplasmic and nuclear processes, including DNA replication and repair. The encoded protein is found in the cytoplasm as a monomer and can phosphorylate a variety of proteins, including itself. This protein has been shown to phosphorylate period, a circadian rhythm protein. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Feb 2014]
7205|TRIP6|thyroid hormone receptor interactor 6|This gene is a member of the zyxin family and encodes a protein with three LIM zinc-binding domains. This protein localizes to focal adhesion sites and along actin stress fibers. Recruitment of this protein to the plasma membrane occurs in a lysophosphatidic acid (LPA)-dependent manner and it regulates LPA-induced cell migration. Alternatively spliced variants which encode different protein isoforms have been described; however, not all variants have been fully characterized. [provided by RefSeq, Jul 2008]
51304|ZDHHC3|zinc finger DHHC-type palmitoyltransferase 3| 
637|BID|BH3 interacting domain death agonist|This gene encodes a death agonist that heterodimerizes with either agonist BAX or antagonist BCL2, and thus regulate apoptosis. The encoded protein is a member of the BCL-2 family of cell death regulators. It is a mediator of mitochondrial damage induced by caspase-8 (CASP8); CASP8 cleaves this encoded protein, and the COOH-terminal part translocates to mitochondria where it triggers cytochrome c release. Multiple alternatively spliced transcript variants have been found. [provided by RefSeq, Aug 2020]
156|GRK2|G protein-coupled receptor kinase 2|This gene encodes a member of the G protein-coupled receptor kinase family of proteins. The encoded protein phosphorylates the beta-adrenergic receptor as well as a wide range of other substrates including non-GPCR cell surface receptors, and cytoskeletal, mitochondrial, and transcription factor proteins. Data from rodent models supports a role for this gene in embryonic development, heart function and metabolism. Elevated expression of this gene has been observed in human patients with heart failure and Alzheimer's disease. [provided by RefSeq, Sep 2017]
2629|GBA|glucosylceramidase beta|This gene encodes a lysosomal membrane protein that cleaves the beta-glucosidic linkage of glycosylceramide, an intermediate in glycolipid metabolism. Mutations in this gene cause Gaucher disease, a lysosomal storage disease characterized by an accumulation of glucocerebrosides. A related pseudogene is approximately 12 kb downstream of this gene on chromosome 1. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2010]
51422|PRKAG2|protein kinase AMP-activated non-catalytic subunit gamma 2|AMP-activated protein kinase (AMPK) is a heterotrimeric protein composed of a catalytic alpha subunit, a noncatalytic beta subunit, and a noncatalytic regulatory gamma subunit. Various forms of each of these subunits exist, encoded by different genes. AMPK is an important energy-sensing enzyme that monitors cellular energy status and functions by inactivating key enzymes involved in regulating de novo biosynthesis of fatty acid and cholesterol. This gene is a member of the AMPK gamma subunit family. Mutations in this gene have been associated with Wolff-Parkinson-White syndrome, familial hypertrophic cardiomyopathy, and glycogen storage disease of the heart. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jan 2015]
6500|SKP1|S-phase kinase associated protein 1|This gene encodes a component of SCF complexes, which are composed of this protein, cullin 1, a ring-box protein, and one member of the F-box family of proteins. This protein binds directly to the F-box motif found in F-box proteins. SCF complexes are involved in the regulated ubiquitination of specific protein substrates, which targets them for degradation by the proteosome. Specific F-box proteins recognize different target protein(s), and many specific SCF substrates have been identified including regulators of cell cycle progression and development. Studies have also characterized the protein as an RNA polymerase II elongation factor. Alternative splicing of this gene results in two transcript variants. A related pseudogene has been identified on chromosome 7. [provided by RefSeq, Jul 2008]
9696|CROCC|ciliary rootlet coiled-coil, rootletin| 
51741|WWOX|WW domain containing oxidoreductase|This gene encodes a member of the short-chain dehydrogenases/reductases (SDR) protein family. This gene spans the FRA16D common chromosomal fragile site and appears to function as a tumor suppressor gene. Expression of the encoded protein is able to induce apoptosis, while defects in this gene are associated with multiple types of cancer. Disruption of this gene is also associated with autosomal recessive spinocerebellar ataxia 12. Disruption of a similar gene in mouse results in impaired steroidogenesis, additionally suggesting a metabolic function for the protein. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2014]
2537|IFI6|interferon alpha inducible protein 6|This gene was first identified as one of the many genes induced by interferon. The encoded protein may play a critical role in the regulation of apoptosis. A minisatellite that consists of 26 repeats of a 12 nucleotide repeating element resembling the mammalian splice donor consensus sequence begins near the end of the second exon. Alternatively spliced transcript variants that encode different isoforms by using the two downstream repeat units as splice donor sites have been described. [provided by RefSeq, Jul 2008]
9819|TSC22D2|TSC22 domain family member 2| 
8445|DYRK2|dual specificity tyrosine phosphorylation regulated kinase 2| DYRK2 belongs to a family of protein kinases whose members are presumed to be involved in cellular growth and/or development.  The family is defined by structural similarity of their kinase domains and their capability to autophosphorylate on tyrosine residues.  DYRK2 has demonstrated tyrosine autophosphorylation and catalyzed phosphorylation of histones H3 and H2B in vitro.  Two isoforms of DYRK2 have been isolated.  The predominant isoform, isoform 1, lacks a 5' terminal insert. [provided by RefSeq, Jul 2008]
9807|IP6K1|inositol hexakisphosphate kinase 1|This gene encodes a member of the inositol phosphokinase family. The encoded protein may be responsible for the conversion of inositol hexakisphosphate (InsP6) to diphosphoinositol pentakisphosphate (InsP7/PP-InsP5). It may also convert 1,3,4,5,6-pentakisphosphate (InsP5) to PP-InsP4. Alternatively spliced transcript variants have been described. [provided by RefSeq, Jun 2011]
1312|COMT|catechol-O-methyltransferase|Catechol-O-methyltransferase catalyzes the transfer of a methyl group from S-adenosylmethionine to catecholamines, including the neurotransmitters dopamine, epinephrine, and norepinephrine. This O-methylation results in one of the major degradative pathways of the catecholamine transmitters. In addition to its role in the metabolism of endogenous substances, COMT is important in the metabolism of catechol drugs used in the treatment of hypertension, asthma, and Parkinson disease. COMT is found in two forms in tissues, a soluble form (S-COMT) and a membrane-bound form (MB-COMT). The differences between S-COMT and MB-COMT reside within the N-termini. Several transcript variants are formed through the use of alternative translation initiation sites and promoters. [provided by RefSeq, Sep 2008]
1778|DYNC1H1|dynein cytoplasmic 1 heavy chain 1|Dyneins are a group of microtubule-activated ATPases that function as molecular motors. They are divided into two subgroups of axonemal and cytoplasmic dyneins. The cytoplasmic dyneins function in intracellular motility, including retrograde axonal transport, protein sorting, organelle movement, and spindle dynamics. Molecules of conventional cytoplasmic dynein are comprised of 2 heavy chain polypeptides and a number of intermediate and light chains.This gene encodes a member of the cytoplasmic dynein heavy chain family. [provided by RefSeq, Oct 2008]
3357|HTR2B|5-hydroxytryptamine receptor 2B|This gene encodes one of the several different receptors for 5-hydroxytryptamine (serotonin) that belongs to the G-protein coupled receptor 1 family. Serotonin is a biogenic hormone that functions as a neurotransmitter, a hormone, and a mitogen. Serotonin receptors mediate many of the central and peripheral physiologic functions of serotonin, including regulation of cardiovascular functions and impulsive behavior. Population and family-based analyses of a minor allele (glutamine-to-stop substitution, designated Q20*) which blocks expression of this protein, and knockout studies in mice, suggest a role for this gene in impulsivity. However, other factors, such as elevated testosterone levels, may also be involved. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Mar 2016]
64805|P2RY12|purinergic receptor P2Y12|The product of this gene belongs to the family of G-protein coupled receptors. This family has several receptor subtypes with different pharmacological selectivity, which overlaps in some cases, for various adenosine and uridine nucleotides. This receptor is involved in platelet aggregation, and is a potential target for the treatment of thromboembolisms and other clotting disorders. Mutations in this gene are implicated in bleeding disorder, platelet type 8 (BDPLT8). Alternative splicing results in multiple transcript variants of this gene. [provided by RefSeq, Jul 2013]
5351|PLOD1|procollagen-lysine,2-oxoglutarate 5-dioxygenase 1|Lysyl hydroxylase is a membrane-bound homodimeric protein localized to the cisternae of the endoplasmic reticulum. The enzyme (cofactors iron and ascorbate) catalyzes the hydroxylation of lysyl residues in collagen-like peptides. The resultant hydroxylysyl groups are attachment sites for carbohydrates in collagen and thus are critical for the stability of intermolecular crosslinks. Some patients with Ehlers-Danlos syndrome type VI have deficiencies in lysyl hydroxylase activity. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2015]
653519|GPR89A|G protein-coupled receptor 89A|GPR89A is a nearly identical copy of the GPR89B gene (MIM 612806).[supplied by OMIM, Jun 2009]
2885|GRB2|growth factor receptor bound protein 2|The protein encoded by this gene binds the epidermal growth factor receptor and contains one SH2 domain and two SH3 domains. Its two SH3 domains direct complex formation with proline-rich regions of other proteins, and its SH2 domain binds tyrosine phosphorylated sequences. This gene is similar to the Sem5 gene of C.elegans, which is involved in the signal transduction pathway. Two alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
10497|UNC13B|unc-13 homolog B|This gene is expressed in the kidney cortical epithelial cells and is upregulated by hyperglycemia. The encoded protein shares a high level of similarity to the rat homolog, and contains 3 C2 domains and a diacylglycerol-binding C1 domain. Hyperglycemia increases the levels of diacylglycerol, which has been shown to induce apoptosis in cells transfected with this gene and thus contribute to the renal cell complications of hyperglycemia. Studies in other species also indicate a role for this protein in the priming step of synaptic vesicle exocytosis. [provided by RefSeq, Jul 2008]
124641|OVCA2|OVCA2 serine hydrolase domain containing| 
6431|SRSF6|serine and arginine rich splicing factor 6|The protein encoded by this gene is involved in mRNA splicing and may play a role in the determination of alternative splicing. The encoded nuclear protein belongs to the splicing factor SR family and has been shown to bind with and modulate another member of the family, SFRS12. Alternative splicing results in multiple transcript variants. In addition, two pseudogenes, one on chromosome 17 and the other on the X chromosome, have been found for this gene.[provided by RefSeq, Sep 2010]
81|ACTN4|actinin alpha 4| Alpha actinins belong to the spectrin gene superfamily which represents a diverse group of cytoskeletal proteins, including the alpha and beta spectrins and dystrophins.  Alpha actinin is an actin-binding protein with multiple roles in different cell types.  In nonmuscle cells, the cytoskeletal isoform is found along microfilament bundles and adherens-type junctions, where it is involved in binding actin to the membrane.  In contrast, skeletal, cardiac, and smooth muscle isoforms are localized to the Z-disc and analogous dense bodies, where they help anchor the myofibrillar actin filaments.  This gene encodes a nonmuscle, alpha actinin isoform which is concentrated in the cytoplasm, and thought to be involved in metastatic processes.  Mutations in this gene have been associated with focal and segmental glomerulosclerosis. [provided by RefSeq, Jul 2008]
10106|CTDSP2|CTD small phosphatase 2| 
665|BNIP3L|BCL2 interacting protein 3 like|This gene encodes a protein that belongs to the pro-apoptotic subfamily within the Bcl-2 family of proteins. The encoded protein binds to Bcl-2 and possesses the BH3 domain. The protein directly targets mitochondria and causes apoptotic changes, including loss of membrane potential and the release of cytochrome c. [provided by RefSeq, Feb 2015]
10165|SLC25A13|solute carrier family 25 member 13|This gene is a member of the mitochondrial carrier family. The encoded protein contains four EF-hand Ca(2+) binding motifs in the N-terminal domain, and localizes to mitochondria. The protein catalyzes the exchange of aspartate for glutamate and a proton across the inner mitochondrial membrane, and is stimulated by calcium on the external side of the inner mitochondrial membrane. Mutations in this gene result in citrullinemia, type II. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2009]
10564|ARFGEF2|ADP ribosylation factor guanine nucleotide exchange factor 2|ADP-ribosylation factors (ARFs) play an important role in intracellular vesicular trafficking. The protein encoded by this gene is involved in the activation of ARFs by accelerating replacement of bound GDP with GTP and is involved in Golgi transport. It contains a Sec7 domain, which may be responsible for its guanine-nucleotide exchange activity and also brefeldin A inhibition. [provided by RefSeq, Jul 2008]
11213|IRAK3|interleukin 1 receptor associated kinase 3|This gene encodes a member of the interleukin-1 receptor-associated kinase protein family. Members of this family are essential components of the Toll/IL-R immune signal transduction pathways. This protein is primarily expressed in monocytes and macrophages and functions as a negative regulator of Toll-like receptor signaling. Mutations in this gene are associated with a susceptibility to asthma. Alternate splicing results in multiple transcript variants. [provided by RefSeq, May 2010]
10006|ABI1|abl interactor 1|This gene encodes a member of the Abelson-interactor family of adaptor proteins. These proteins facilitate signal transduction as components of several multiprotein complexes, and regulate actin polymerization and cytoskeletal remodeling through interactions with Abelson tyrosine kinases. The encoded protein plays a role in macropinocytosis as a component of the WAVE2 complex, and also forms a complex with EPS8 and SOS1 that mediates signal transduction from Ras to Rac. This gene may play a role in the progression of several malignancies including melanoma, colon cancer and breast cancer, and a t(10;11) chromosomal translocation involving this gene and the MLL gene has been associated with acute myeloid leukemia. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and a pseudogene of this gene is located on the long arm of chromosome 14. [provided by RefSeq, Sep 2011]
6764|DENND2B|DENN domain containing 2B|This gene was identified by its ability to suppress the tumorigenicity of Hela cells in nude mice. The protein encoded by this gene contains a C-terminal region that shares similarity with the Rab 3 family of small GTP binding proteins. This protein preferentially binds to the SH3 domain of c-Abl kinase, and acts as a regulator of MAPK1/ERK2 kinase, which may contribute to its ability to reduce the tumorigenic phenotype in cells. Three alternatively spliced transcript variants of this gene encoding distinct isoforms are identified. [provided by RefSeq, Jul 2008]
678|ZFP36L2|ZFP36 ring finger protein like 2|This gene is a member of the TIS11 family of early response genes. Family members are induced by various agonists such as the phorbol ester TPA and the polypeptide mitogen EGF. The encoded protein contains a distinguishing putative zinc finger domain with a repeating cys-his motif. This putative nuclear transcription factor most likely functions in regulating the response to growth factors. [provided by RefSeq, Jul 2008]
1646|AKR1C2|aldo-keto reductase family 1 member C2|This gene encodes a member of the aldo/keto reductase superfamily, which consists of more than 40 known enzymes and proteins. These enzymes catalyze the conversion of aldehydes and ketones to their corresponding alcohols using NADH and/or NADPH as cofactors. The enzymes display overlapping but distinct substrate specificity. This enzyme binds bile acid with high affinity, and shows minimal 3-alpha-hydroxysteroid dehydrogenase activity. This gene shares high sequence identity with three other gene members and is clustered with those three genes at chromosome 10p15-p14. Three transcript variants encoding two different isoforms have been found for this gene. [provided by RefSeq, Dec 2011]
10972|TMED10|transmembrane p24 trafficking protein 10|This gene is a member of the EMP24/GP25L/p24 family and encodes a protein with a GOLD domain. This type I membrane protein is localized to the plasma membrane and golgi cisternae and is involved in vesicular protein trafficking. The protein is also a member of a heteromeric secretase complex and regulates the complex's gamma-secretase activity without affecting its epsilon-secretase activity. Mutations in this gene have been associated with early-onset familial Alzheimer's disease. This gene has a pseudogene on chromosome 8. [provided by RefSeq, Jul 2008]
2548|GAA|alpha glucosidase|This gene encodes lysosomal alpha-glucosidase, which is essential for the degradation of glycogen to glucose in lysosomes. The encoded preproprotein is proteolytically processed to generate multiple intermediate forms and the mature form of the enzyme. Defects in this gene are the cause of glycogen storage disease II, also known as Pompe's disease, which is an autosomal recessive disorder with a broad clinical spectrum. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2016]
10498|CARM1|coactivator associated arginine methyltransferase 1|This gene belongs to the protein arginine methyltransferase (PRMT) family. The encoded enzyme catalyzes the methylation of guanidino nitrogens of arginyl residues of proteins. The enzyme acts specifically on histones and other chromatin-associated proteins and is involved in regulation of gene expression. The enzyme may act in association with other proteins or within multi-protein complexes and may play a role in cell type-specific functions and cell lineage specification. A related pseudogene is located on chromosome 9. [provided by RefSeq, Aug 2013]
4831|NME2|NME/NM23 nucleoside diphosphate kinase 2|Nucleoside diphosphate kinase (NDK) exists as a hexamer composed of 'A' (encoded by NME1) and 'B' (encoded by this gene) isoforms. Multiple alternatively spliced transcript variants have been found for this gene. Read-through transcription from the neighboring upstream gene (NME1) generates naturally-occurring transcripts (NME1-NME2) that encode a fusion protein comprised of sequence sharing identity with each individual gene product. [provided by RefSeq, Nov 2010]
3726|JUNB|JunB proto-oncogene, AP-1 transcription factor subunit| 
10181|RBM5|RNA binding motif protein 5|This gene is a candidate tumor suppressor gene which encodes a nuclear RNA binding protein that is a component of the spliceosome A complex. The encoded protein plays a role in the induction of cell cycle arrest and apoptosis through pre-mRNA splicing of multiple target genes including the tumor suppressor protein p53. This gene is located within the tumor suppressor region 3p21.3, and may play a role in the inhibition of tumor transformation and progression of several malignancies including lung cancer. [provided by RefSeq, Oct 2011]
10956|OS9|OS9 endoplasmic reticulum lectin|This gene encodes a protein that is highly expressed in osteosarcomas. This protein binds to the hypoxia-inducible factor 1 (HIF-1), a key regulator of the hypoxic response and angiogenesis, and promotes the degradation of one of its subunits. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008]
5909|RAP1GAP|RAP1 GTPase activating protein|This gene encodes a type of GTPase-activating-protein (GAP) that down-regulates the activity of the ras-related RAP1 protein. RAP1 acts as a molecular switch by cycling between an inactive GDP-bound form and an active GTP-bound form. The product of this gene, RAP1GAP, promotes the hydrolysis of bound GTP and hence returns RAP1 to the inactive state whereas other proteins, guanine nucleotide exchange factors (GEFs), act as RAP1 activators by facilitating the conversion of RAP1 from the GDP- to the GTP-bound form. In general, ras subfamily proteins, such as RAP1, play key roles in receptor-linked signaling pathways that control cell growth and differentiation. RAP1 plays a role in diverse processes such as cell proliferation, adhesion, differentiation, and embryogenesis. Alternative splicing results in multiple transcript variants encoding distinct proteins. [provided by RefSeq, Aug 2011]
57447|NDRG2|NDRG family member 2|This gene is a member of the N-myc downregulated gene family which belongs to the alpha/beta hydrolase superfamily. The protein encoded by this gene is a cytoplasmic protein that may play a role in neurite outgrowth. This gene may be involved in glioblastoma carcinogenesis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2017]
3633|INPP5B|inositol polyphosphate-5-phosphatase B|This gene encodes a member of a family of inositol polyphosphate-5-phosphatases. These enzymes function in the regulation of calcium signaling by inactivating inositol phosphates. The encoded protein is localized to the cytosol and mitochondria, and associates with membranes through an isoprenyl modification near the C-terminus. Alternatively spliced transcript variants of this gene have been described. [provided by RefSeq, Jul 2014]
10856|RUVBL2|RuvB like AAA ATPase 2|This gene encodes the second human homologue of the bacterial RuvB gene. Bacterial RuvB protein is a DNA helicase essential for homologous recombination and DNA double-strand break repair. Functional analysis showed that this gene product has both ATPase and DNA helicase activities. This gene is physically linked to the CGB/LHB gene cluster on chromosome 19q13.3, and is very close (55 nt) to the LHB gene, in the opposite orientation. [provided by RefSeq, Jul 2008]
11091|WDR5|WD repeat domain 5|This gene encodes a member of the WD repeat protein family. WD repeats are minimally conserved regions of approximately 40 amino acids typically bracketed by gly-his and trp-asp (GH-WD), which may facilitate formation of heterotrimeric or multiprotein complexes. Members of this family are involved in a variety of cellular processes, including cell cycle progression, signal transduction, apoptosis, and gene regulation. This protein contains 7 WD repeats. Alternatively spliced transcript variants encoding the same protein have been identified. [provided by RefSeq, Jul 2008]
64216|TFB2M|transcription factor B2, mitochondrial| 
26039|SS18L1|SS18L1 subunit of BAF chromatin remodeling complex|This gene encodes a calcium-responsive transactivator which is an essential subunit of a neuron-specific chromatin-remodeling complex. The structure of this gene is similar to that of the SS18 gene. Mutations in this gene are involved in amyotrophic lateral sclerosis (ALS). Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Sep 2014]
1054|CEBPG|CCAAT enhancer binding protein gamma|The C/EBP family of transcription factors regulates viral and cellular CCAAT/enhancer element-mediated transcription. C/EBP proteins contain the bZIP region, which is characterized by two motifs in the C-terminal half of the protein: a basic region involved in DNA binding and a leucine zipper motif involved in dimerization. The C/EBP family consist of several related proteins, C/EBP alpha, C/EBP beta, C/EBP gamma, and C/EBP delta, that form homodimers and that form heterodimers with each other. CCAAT/enhancer binding protein gamma may cooperate with Fos to bind PRE-I enhancer elements. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Nov 2011]
5783|PTPN13|protein tyrosine phosphatase non-receptor type 13|The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This PTP is a large intracellular protein. It has a catalytic PTP domain at its C-terminus and two major structural domains: a region with five PDZ domains and a FERM domain that binds to plasma membrane and cytoskeletal elements. This PTP was found to interact with, and dephosphorylate, Fas receptor and IkappaBalpha through the PDZ domains. This suggests it has a role in Fas mediated programmed cell death. This PTP was also shown to interact with GTPase-activating protein, and thus may function as a regulator of Rho signaling pathways. Four alternatively spliced transcript variants, which encode distinct proteins, have been reported. [provided by RefSeq, Oct 2008]
