EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
8861|LDB1|LIM domain binding 1| 
1278|COL1A2|collagen type I alpha 2 chain|This gene encodes the pro-alpha2 chain of type I collagen whose triple helix comprises two alpha1 chains and one alpha2 chain. Type I is a fibril-forming collagen found in most connective tissues and is abundant in bone, cornea, dermis and tendon. Mutations in this gene are associated with osteogenesis imperfecta types I-IV, Ehlers-Danlos syndrome type VIIB, recessive Ehlers-Danlos syndrome Classical type, idiopathic osteoporosis, and atypical Marfan syndrome. Symptoms associated with mutations in this gene, however, tend to be less severe than mutations in the gene for the alpha1 chain of type I collagen (COL1A1) reflecting the different role of alpha2 chains in matrix integrity. Three transcripts, resulting from the use of alternate polyadenylation signals, have been identified for this gene. [provided by R. Dalgleish, Feb 2008]
10755|GIPC1|GIPC PDZ domain containing family member 1|GIPC1 is a scaffolding protein that regulates cell surface receptor expression and trafficking (Lee et al., 2008 [PubMed 18775991]).[supplied by OMIM, Apr 2009]
9500|MAGED1|MAGE family member D1|This gene is a member of the melanoma antigen gene (MAGE) family. Most of the genes of this family encode tumor specific antigens that are not expressed in normal adult tissues except testis. Although the protein encoded by this gene shares strong homology with members of the MAGE family, it is expressed in almost all normal adult tissues. This gene has been demonstrated to be involved in the p75 neurotrophin receptor mediated programmed cell death pathway. Three transcript variants encoding two different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
165918|RNF168|ring finger protein 168|This gene encodes an E3 ubiquitin ligase protein that contains a RING finger, a motif present in a variety of functionally distinct proteins and known to be involved in protein-DNA and protein-protein interactions. The protein is involved in DNA double-strand break (DSB) repair. Mutations in this gene result in Riddle syndrome. [provided by RefSeq, Sep 2011]
5094|PCBP2|poly(rC) binding protein 2|The protein encoded by this gene appears to be multifunctional. Along with PCBP-1 and hnRNPK, it is one of the major cellular poly(rC)-binding proteins. The encoded protein contains three K-homologous (KH) domains which may be involved in RNA binding. Together with PCBP-1, this protein also functions as a translational coactivator of poliovirus RNA via a sequence-specific interaction with stem-loop IV of the IRES, promoting poliovirus RNA replication by binding to its 5'-terminal cloverleaf structure. It has also been implicated in translational control of the 15-lipoxygenase mRNA, human papillomavirus type 16 L2 mRNA, and hepatitis A virus RNA. The encoded protein is also suggested to play a part in formation of a sequence-specific alpha-globin mRNP complex which is associated with alpha-globin mRNA stability. This multiexon structural mRNA is thought to be retrotransposed to generate PCBP-1, an intronless gene with functions similar to that of PCBP2. This gene and PCBP-1 have paralogous genes (PCBP3 and PCBP4) which are thought to have arisen as a result of duplication events of entire genes. This gene also has two processed pseudogenes (PCBP2P1 and PCBP2P2). Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jan 2018]
2131|EXT1|exostosin glycosyltransferase 1|This gene encodes an endoplasmic reticulum-resident type II transmembrane glycosyltransferase involved in the chain elongation step of heparan sulfate biosynthesis. Mutations in this gene cause the type I form of multiple exostoses. [provided by RefSeq, Jul 2008]
10488|CREB3|cAMP responsive element binding protein 3|This gene encodes a transcription factor that is a member of the leucine zipper family of DNA binding proteins. This protein binds to the cAMP-response element and regulates cell proliferation. The protein interacts with host cell factor C1, which also associates with the herpes simplex virus (HSV) protein VP16 that induces transcription of HSV immediate-early genes. This protein and VP16 both bind to the same site on host cell factor C1. It is thought that the interaction between this protein and host cell factor C1 plays a role in the establishment of latency during HSV infection. This protein also plays a role in leukocyte migration, tumor suppression, and endoplasmic reticulum stress-associated protein degradation. Additional transcript variants have been identified, but their biological validity has not been determined.[provided by RefSeq, Nov 2009]
1129|CHRM2|cholinergic receptor muscarinic 2|The muscarinic cholinergic receptors belong to a larger family of G protein-coupled receptors. The functional diversity of these receptors is defined by the binding of acetylcholine to these receptors and includes cellular responses such as adenylate cyclase inhibition, phosphoinositide degeneration, and potassium channel mediation. Muscarinic receptors influence many effects of acetylcholine in the central and peripheral nervous system. The muscarinic cholinergic receptor 2 is involved in mediation of bradycardia and a decrease in cardiac contractility. Multiple alternatively spliced transcript variants have been described for this gene. [provided by RefSeq, Jul 2008]
92|ACVR2A|activin A receptor type 2A|This gene encodes a receptor that mediates the functions of activins, which are members of the transforming growth factor-beta (TGF-beta) superfamily involved in diverse biological processes. The encoded protein is a transmembrane serine-threonine kinase receptor which mediates signaling by forming heterodimeric complexes with various combinations of type I and type II receptors and ligands in a cell-specific manner. The encoded type II receptor is primarily involved in ligand-binding and includes an extracellular ligand-binding domain, a transmembrane domain and a cytoplasmic serine-threonine kinase domain. This gene may be associated with susceptibility to preeclampsia, a pregnancy-related disease which can result in maternal and fetal morbidity and mortality. Alternative splicing results in multiple transcript variants of this gene. [provided by RefSeq, Jun 2013]
675|BRCA2|BRCA2 DNA repair associated|Inherited mutations in BRCA1 and this gene, BRCA2, confer increased lifetime risk of developing breast or ovarian cancer. Both BRCA1 and BRCA2 are involved in maintenance of genome stability, specifically the homologous recombination pathway for double-strand DNA repair. The largest exon in both genes is exon 11, which harbors the most important and frequent mutations in breast cancer patients. The BRCA2 gene was found on chromosome 13q12.3 in human. The BRCA2 protein contains several copies of a 70 aa motif called the BRC motif, and these motifs mediate binding to the RAD51 recombinase which functions in DNA repair. BRCA2 is considered a tumor suppressor gene, as tumors with BRCA2 mutations generally exhibit loss of heterozygosity (LOH) of the wild-type allele. [provided by RefSeq, May 2020]
4038|LRP4|LDL receptor related protein 4|This gene encodes a member of the low-density lipoprotein receptor-related protein family. The encoded protein may be a regulator of Wnt signaling. Mutations in this gene are associated with Cenani-Lenz syndrome. [provided by RefSeq, May 2010]
1490|CCN2|cellular communication network factor 2|The protein encoded by this gene is a mitogen that is secreted by vascular endothelial cells. The encoded protein plays a role in chondrocyte proliferation and differentiation, cell adhesion in many cell types, and is related to platelet-derived growth factor. Certain polymorphisms in this gene have been linked with a higher incidence of systemic sclerosis. [provided by RefSeq, Nov 2009]
4194|MDM4|MDM4 regulator of p53|This gene encodes a nuclear protein that contains a p53 binding domain at the N-terminus and a RING finger domain at the C-terminus, and shows structural similarity to p53-binding protein MDM2. Both proteins bind the p53 tumor suppressor protein and inhibit its activity, and have been shown to be overexpressed in a variety of human cancers. However, unlike MDM2 which degrades p53, this protein inhibits p53 by binding its transcriptional activation domain. This protein also interacts with MDM2 protein via the RING finger domain, and inhibits the latter's degradation. So this protein can reverse MDM2-targeted degradation of p53, while maintaining suppression of p53 transactivation and apoptotic functions. Alternatively spliced transcript variants encoding different isoforms have been noted for this gene. [provided by RefSeq, Feb 2011]
11188|NISCH|nischarin|This gene encodes a nonadrenergic imidazoline-1 receptor protein that localizes to the cytosol and anchors to the inner layer of the plasma membrane. The orthologous mouse protein has been shown to influence cytoskeletal organization and cell migration by binding to alpha-5-beta-1 integrin. In humans, this protein has been shown to bind to the adapter insulin receptor substrate 4 (IRS4) to mediate translocation of alpha-5 integrin from the cell membrane to endosomes. Expression of this protein was reduced in human breast cancers while its overexpression reduced tumor growth and metastasis; possibly by limiting the expression of alpha-5 integrin. In human cardiac tissue, this gene was found to affect cell growth and death while in neural tissue it affected neuronal growth and differentiation. Alternative splicing results in multiple transcript variants encoding differerent isoforms. Some isoforms lack the expected C-terminal domains of a functional imidazoline receptor. [provided by RefSeq, Jan 2013]
2305|FOXM1|forkhead box M1|The protein encoded by this gene is a transcriptional activator involved in cell proliferation. The encoded protein is phosphorylated in M phase and regulates the expression of several cell cycle genes, such as cyclin B1 and cyclin D1. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2011]
23189|KANK1|KN motif and ankyrin repeat domains 1|The protein encoded by this gene belongs to the Kank family of proteins, which contain multiple ankyrin repeat domains. This family member functions in cytoskeleton formation by regulating actin polymerization. This gene is a candidate tumor suppressor for renal cell carcinoma. Mutations in this gene cause cerebral palsy spastic quadriplegic type 2, a central nervous system development disorder. A t(5;9) translocation results in fusion of the platelet-derived growth factor receptor beta gene (PDGFRB) on chromosome 5 with this gene in a myeloproliferative neoplasm featuring severe thrombocythemia. Alternative splicing of this gene results in multiple transcript variants. A related pseudogene has been identified on chromosome 20. [provided by RefSeq, Dec 2014]
3665|IRF7|interferon regulatory factor 7|IRF7 encodes interferon regulatory factor 7, a member of the interferon regulatory transcription factor (IRF) family. IRF7 has been shown to play a role in the transcriptional activation of virus-inducible cellular genes, including interferon beta chain genes. Inducible expression of IRF7 is largely restricted to lymphoid tissue. Multiple IRF7 transcript variants have been identified, although the functional consequences of these have not yet been established. [provided by RefSeq, Jul 2008]
5338|PLD2|phospholipase D2|The protein encoded by this gene catalyzes the hydrolysis of phosphatidylcholine to phosphatidic acid and choline. The activity of the encoded enzyme is enhanced by phosphatidylinositol 4,5-bisphosphate and ADP-ribosylation factor-1. This protein localizes to the peripheral membrane and may be involved in cytoskeletal organization, cell cycle control, transcriptional regulation, and/or regulated secretion. Two transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Jul 2011]
2034|EPAS1|endothelial PAS domain protein 1|This gene encodes a transcription factor involved in the induction of genes regulated by oxygen, which is induced as oxygen levels fall. The encoded protein contains a basic-helix-loop-helix domain protein dimerization domain as well as a domain found in proteins in signal transduction pathways which respond to oxygen levels. Mutations in this gene are associated with erythrocytosis familial type 4. [provided by RefSeq, Nov 2009]
4092|SMAD7|SMAD family member 7|The protein encoded by this gene is a nuclear protein that binds the E3 ubiquitin ligase SMURF2. Upon binding, this complex translocates to the cytoplasm, where it interacts with TGF-beta receptor type-1 (TGFBR1), leading to the degradation of both the encoded protein and TGFBR1. Expression of this gene is induced by TGFBR1. Variations in this gene are a cause of susceptibility to colorectal cancer type 3 (CRCS3). Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2010]
85458|DIXDC1|DIX domain containing 1|The protein encoded by this gene is a positive regulator of the Wnt signaling pathway. The encoded protein is found associated with gamma tubulin at the centrosome. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jun 2013]
6717|SRI|sorcin|This gene encodes a calcium-binding protein with multiple E-F hand domains that relocates from the cytoplasm to the sarcoplasmic reticulum in response to elevated calcium levels. In addition to regulating intracellular calcium homeostasis it also modulates excitation-contraction coupling in the heart. Alternative splicing results in multiple transcript variants encoding distinct proteins. Multiple pseudogenes exist for this gene. [provided by RefSeq, Mar 2012]
4000|LMNA|lamin A/C|The nuclear lamina consists of a two-dimensional matrix of proteins located next to the inner nuclear membrane. The lamin family of proteins make up the matrix and are highly conserved in evolution. During mitosis, the lamina matrix is reversibly disassembled as the lamin proteins are phosphorylated. Lamin proteins are thought to be involved in nuclear stability, chromatin structure and gene expression. Vertebrate lamins consist of two types, A and B. Alternative splicing results in multiple transcript variants. Mutations in this gene lead to several diseases: Emery-Dreifuss muscular dystrophy, familial partial lipodystrophy, limb girdle muscular dystrophy, dilated cardiomyopathy, Charcot-Marie-Tooth disease, and Hutchinson-Gilford progeria syndrome. [provided by RefSeq, Apr 2012]
5189|PEX1|peroxisomal biogenesis factor 1|This gene encodes a member of the AAA ATPase family, a large group of ATPases associated with diverse cellular activities. This protein is cytoplasmic but is often anchored to a peroxisomal membrane where it forms a heteromeric complex and plays a role in the import of proteins into peroxisomes and peroxisome biogenesis. Mutations in this gene have been associated with complementation group 1 peroxisomal disorders such as neonatal adrenoleukodystrophy, infantile Refsum disease, and Zellweger syndrome. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Sep 2013]
5074|PAWR|pro-apoptotic WT1 regulator|This gene encodes a tumor suppressor protein that selectively induces apoptosis in cancer cells through intracellular and extracellular mechanisms. The intracellular mechanism involves the inhibition of pro-survival pathways and the activation of Fas-mediated apoptosis, while the extracellular mechanism involves the binding of a secreted form of this protein to glucose regulated protein 78 (GRP78) on the cell surface, which leads to activation of the extrinsic apoptotic pathway. This gene is located on the unstable human chromosomal 12q21 region and is often deleted or mutated different tumors. The encoded protein also plays an important role in the progression of age-related diseases. [provided by RefSeq, Aug 2017]
9344|TAOK2|TAO kinase 2|This gene encodes a serine/threonine protein kinase that is involved in many different processes, including, cell signaling, microtubule organization and stability, and apoptosis. Alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, Oct 2011]
7072|TIA1|TIA1 cytotoxic granule associated RNA binding protein|The product encoded by this gene is a member of a RNA-binding protein family and possesses nucleolytic activity against cytotoxic lymphocyte (CTL) target cells. It has been suggested that this protein may be involved in the induction of apoptosis as it preferentially recognizes poly(A) homopolymers and induces DNA fragmentation in CTL targets. The major granule-associated species is a 15-kDa protein that is thought to be derived from the carboxyl terminus of the 40-kDa product by proteolytic processing. Alternative splicing resulting in different isoforms has been found for this gene. [provided by RefSeq, May 2017]
7857|SCG2|secretogranin II|The protein encoded by this gene is a member of the chromogranin/secretogranin family of neuroendocrine secretory proteins. Studies in rodents suggest that the full-length protein, secretogranin II, is involved in the packaging or sorting of peptide hormones and neuropeptides into secretory vesicles. The full-length protein is cleaved to produce the active peptide secretoneurin, which exerts chemotaxic effects on specific cell types, and EM66, whose function is unknown. [provided by RefSeq, Jul 2008]
55250|ELP2|elongator acetyltransferase complex subunit 2|The protein encoded by this gene is a core subunit of the elongator complex, a histone acetyltransferase complex that associates with RNA polymerase II. In addition to histone acetylation, the encoded protein effects transcriptional elongation and may help remodel chromatin. [provided by RefSeq, May 2016]
1545|CYP1B1|cytochrome P450 family 1 subfamily B member 1|This gene encodes a member of the cytochrome P450 superfamily of enzymes. The cytochrome P450 proteins are monooxygenases which catalyze many reactions involved in drug metabolism and synthesis of cholesterol, steroids and other lipids. The enzyme encoded by this gene localizes to the endoplasmic reticulum and metabolizes procarcinogens such as polycyclic aromatic hydrocarbons and 17beta-estradiol. Mutations in this gene have been associated with primary congenital glaucoma; therefore it is thought that the enzyme also metabolizes a signaling molecule involved in eye development, possibly a steroid. [provided by RefSeq, Jul 2008]
22862|FNDC3A|fibronectin type III domain containing 3A| 
10782|ZNF274|zinc finger protein 274|This gene encodes a zinc finger protein containing five C2H2-type zinc finger domains, one or two Kruppel-associated box A (KRAB A) domains, and a leucine-rich domain. The encoded protein has been suggested to be a transcriptional repressor. It localizes predominantly to the nucleolus. Alternatively spliced transcript variants encoding different isoforms exist. These variants utilize alternative polyadenylation signals. [provided by RefSeq, Jul 2008]
59277|NTN4|netrin 4|This gene encodes a member of the netrin family of proteins, which function in various biological processes including axon guidance, tumorogenesis, and angiogenesis. Netrins are laminin-related proteins that have an N-terminal laminin-type domain, epidermal growth factor-like repeat domain, and a positively charged heparin-binding domain at the C-terminus. The protein encoded by this gene is involved in processes including neurite growth and migration, angiogenesis and mural cell adhesion to endothelial cells. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2016]
7428|VHL|von Hippel-Lindau tumor suppressor|Von Hippel-Lindau syndrome (VHL) is a dominantly inherited familial cancer syndrome predisposing to a variety of malignant and benign tumors. A germline mutation of this gene is the basis of familial inheritance of VHL syndrome. The protein encoded by this gene is a component of the protein complex that includes elongin B, elongin C, and cullin-2, and possesses ubiquitin ligase E3 activity. This protein is involved in the ubiquitination and degradation of hypoxia-inducible-factor (HIF), which is a transcription factor that plays a central role in the regulation of gene expression by oxygen. RNA polymerase II subunit POLR2G/RPB7 is also reported to be a target of this protein. Alternatively spliced transcript variants encoding distinct isoforms have been observed. [provided by RefSeq, Jul 2008]
6812|STXBP1|syntaxin binding protein 1|This gene encodes a syntaxin-binding protein. The encoded protein appears to play a role in release of neurotransmitters via regulation of syntaxin, a transmembrane attachment protein receptor. Mutations in this gene have been associated with infantile epileptic encephalopathy-4. Alternatively spliced transcript variants have been described. [provided by RefSeq, Feb 2010]
6103|RPGR|retinitis pigmentosa GTPase regulator|This gene encodes a protein with a series of six RCC1-like domains (RLDs), characteristic of the highly conserved guanine nucleotide exchange factors. The encoded protein is found in the Golgi body and interacts with RPGRIP1. This protein localizes to the outer segment of rod photoreceptors and is essential for their viability. Mutations in this gene have been associated with X-linked retinitis pigmentosa (XLRP). Multiple alternatively spliced transcript variants that encode different isoforms of this gene have been reported, but the full-length natures of only some have been determined. [provided by RefSeq, Dec 2008]
140885|SIRPA|signal regulatory protein alpha|The protein encoded by this gene is a member of the signal-regulatory-protein (SIRP) family, and also belongs to the immunoglobulin superfamily. SIRP family members are receptor-type transmembrane glycoproteins known to be involved in the negative regulation of receptor tyrosine kinase-coupled signaling processes. This protein can be phosphorylated by tyrosine kinases. The phospho-tyrosine residues of this PTP have been shown to recruit SH2 domain containing tyrosine phosphatases (PTP), and serve as substrates of PTPs. This protein was found to participate in signal transduction mediated by various growth factor receptors. CD47 has been demonstrated to be a ligand for this receptor protein. This gene and its product share very high similarity with several other members of the SIRP family. These related genes are located in close proximity to each other on chromosome 20p13. Multiple alternatively spliced transcript variants have been determined for this gene. [provided by RefSeq, Jul 2008]
5413|SEPTIN5|septin 5|This gene is a member of the septin gene family of nucleotide binding proteins, originally described in yeast as cell division cycle regulatory proteins. Septins are highly conserved in yeast, Drosophila, and mouse and appear to regulate cytoskeletal organization. Disruption of septin function disturbs cytokinesis and results in large multinucleate or polyploid cells. This gene is mapped to 22q11, the region frequently deleted in DiGeorge and velocardiofacial syndromes. A translocation involving the MLL gene and this gene has also been reported in patients with acute myeloid leukemia. Alternative splicing results in multiple transcript variants. The presence of a non-consensus polyA signal (AACAAT) in this gene also results in read-through transcription into the downstream neighboring gene (GP1BB; platelet glycoprotein Ib), whereby larger, non-coding transcripts are produced. [provided by RefSeq, Dec 2010]
83548|COG3|component of oligomeric golgi complex 3|This gene encodes a component of the conserved oligomeric Golgi (COG) complex which is composed of eight different subunits and is required for normal Golgi morphology and localization. Defects in the COG complex result in multiple deficiencies in protein glycosylation. The protein encoded by this gene is involved in ER-Golgi transport.[provided by RefSeq, Jun 2011]
5966|REL|REL proto-oncogene, NF-kB subunit|This gene encodes a protein that belongs to the Rel homology domain/immunoglobulin-like fold, plexin, transcription factor (RHD/IPT) family. Members of this family regulate genes involved in apoptosis, inflammation, the immune response, and oncogenic processes. This proto-oncogene plays a role in the survival and proliferation of B lymphocytes. Mutation or amplification of this gene is associated with B-cell lymphomas, including Hodgkin's lymphoma. Single nucleotide polymorphisms in this gene are associated with susceptibility to ulcerative colitis and rheumatoid arthritis. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Apr 2014]
5175|PECAM1|platelet and endothelial cell adhesion molecule 1|The protein encoded by this gene is found on the surface of platelets, monocytes, neutrophils, and some types of T-cells, and makes up a large portion of endothelial cell intercellular junctions. The encoded protein is a member of the immunoglobulin superfamily and is likely involved in leukocyte migration, angiogenesis, and integrin activation. [provided by RefSeq, May 2010]
2962|GTF2F1|general transcription factor IIF subunit 1| 
84168|ANTXR1|ANTXR cell adhesion molecule 1|This gene encodes a type I transmembrane protein and is a tumor-specific endothelial marker that has been implicated in colorectal cancer. The encoded protein has been shown to also be a docking protein or receptor for Bacillus anthracis toxin, the causative agent of the disease, anthrax. The binding of the protective antigen (PA) component, of the tripartite anthrax toxin, to this receptor protein mediates delivery of toxin components to the cytosol of cells. Once inside the cell, the other two components of anthrax toxin, edema factor (EF) and lethal factor (LF) disrupt normal cellular processes. Three alternatively spliced variants that encode different protein isoforms have been described. [provided by RefSeq, Oct 2008]
149428|BNIPL|BCL2 interacting protein like|The protein encoded by this gene interacts with several other proteins, such as BCL2, ARHGAP1, MIF and GFER. It may function as a bridge molecule between BCL2 and ARHGAP1/CDC42 in promoting cell death. Alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, Aug 2011]
6284|S100A13|S100 calcium binding protein A13|The protein encoded by this gene is a member of the S100 family of proteins containing 2 EF-hand calcium-binding motifs. S100 proteins are localized in the cytoplasm and/or nucleus of a wide range of cells, and involved in the regulation of a number of cellular processes such as cell cycle progression and differentiation. S100 genes include at least 13 members which are located as a cluster on chromosome 1q21. This protein is widely expressed in various types of tissues with a high expression level in thyroid gland. In smooth muscle cells, this protein co-expresses with other family members in the nucleus and in stress fibers, suggesting diverse functions in signal transduction. Multiple alternatively spliced transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]
26119|LDLRAP1|low density lipoprotein receptor adaptor protein 1|The protein encoded by this gene is a cytosolic protein which contains a phosphotyrosine binding (PTD) domain. The PTD domain has been found to interact with the cytoplasmic tail of the LDL receptor. Mutations in this gene lead to LDL receptor malfunction and cause the disorder autosomal recessive hypercholesterolaemia. [provided by RefSeq, Jul 2008]
4054|LTBP3|latent transforming growth factor beta binding protein 3|The protein encoded by this gene forms a complex with transforming growth factor beta (TGF-beta) proteins and may be involved in their subcellular localization. Activation of this complex requires removal of the encoded binding protein. This protein also may play a structural role in the extracellular matrix. Three transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Jan 2010]
124583|CANT1|calcium activated nucleotidase 1|This protein encoded by this gene belongs to the apyrase family. It functions as a calcium-dependent nucleotidase with a preference for UDP. Mutations in this gene are associated with Desbuquois dysplasia with hand anomalies. Alternatively spliced transcript variants have been noted for this gene.[provided by RefSeq, Mar 2010]
6647|SOD1|superoxide dismutase 1|The protein encoded by this gene binds copper and zinc ions and is one of two isozymes responsible for destroying free superoxide radicals in the body. The encoded isozyme is a soluble cytoplasmic protein, acting as a homodimer to convert naturally-occuring but harmful superoxide radicals to molecular oxygen and hydrogen peroxide. The other isozyme is a mitochondrial protein. In addition, this protein contains an antimicrobial peptide that displays antibacterial, antifungal, and anti-MRSA activity against E. coli, E. faecalis, S. aureus, S. aureus MRSA LPV+, S. agalactiae, and yeast C. krusei. Mutations in this gene have been implicated as causes of familial amyotrophic lateral sclerosis. Rare transcript variants have been reported for this gene. [provided by RefSeq, Jul 2020]
6934|TCF7L2|transcription factor 7 like 2|This gene encodes a high mobility group (HMG) box-containing transcription factor that plays a key role in the Wnt signaling pathway. The protein has been implicated in blood glucose homeostasis. Genetic variants of this gene are associated with increased risk of type 2 diabetes. Several transcript variants encoding multiple different isoforms have been found for this gene.[provided by RefSeq, Oct 2010]
8907|AP1M1|adaptor related protein complex 1 subunit mu 1|The protein encoded by this gene is the medium chain of the trans-Golgi network clathrin-associated protein complex AP-1. The other components of this complex are beta-prime-adaptin, gamma-adaptin, and the small chain AP1S1. This complex is located at the Golgi vesicle and links clathrin to receptors in coated vesicles. These vesicles are involved in endocytosis and Golgi processing. Alternatively spliced transcript variants encoding distinct protein isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
54880|BCOR|BCL6 corepressor|The protein encoded by this gene was identified as an interacting corepressor of BCL6, a POZ/zinc finger transcription repressor that is required for germinal center formation and may influence apoptosis. This protein selectively interacts with the POZ domain of BCL6, but not with eight other POZ proteins. Specific class I and II histone deacetylases (HDACs) have been shown to interact with this protein, which suggests a possible link between the two classes of HDACs. Several transcript variants encoding different isoforms have been found for this gene. A pseudogene of this gene is found on chromosome Y.[provided by RefSeq, Jun 2010]
27338|UBE2S|ubiquitin conjugating enzyme E2 S|This gene encodes a member of the ubiquitin-conjugating enzyme family. The encoded protein is able to form a thiol ester linkage with ubiquitin in a ubiquitin activating enzyme-dependent manner, a characteristic property of ubiquitin carrier proteins. [provided by RefSeq, Jul 2008]
54106|TLR9|toll like receptor 9|The protein encoded by this gene is a member of the Toll-like receptor (TLR) family, which plays a fundamental role in pathogen recognition and activation of innate immunity. TLRs are highly conserved from Drosophila to humans and share structural and functional similarities. They recognize pathogen-associated molecular patterns (PAMPs) that are expressed on infectious agents, and mediate the production of cytokines necessary for the development of effective immunity. Studies in mice and human indicate that this receptor mediates cellular response to unmethylated CpG dinucleotides in bacterial DNA to mount an innate immune response. [provided by RefSeq, Aug 2017]
3397|ID1|inhibitor of DNA binding 1, HLH protein|The protein encoded by this gene is a helix-loop-helix (HLH) protein that can form heterodimers with members of the basic HLH family of transcription factors. The encoded protein has no DNA binding activity and therefore can inhibit the DNA binding and transcriptional activation ability of basic HLH proteins with which it interacts. This protein may play a role in cell growth, senescence, and differentiation. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
51194|IPO11|importin 11|Importins, including IPO11, are a members of the karyopherin/importin-beta family of transport receptors (see KPNB1; 602738) that mediate nucleocytoplasmic transport of protein and RNA cargoes (Plafker and Macara, 2000 [PubMed 11032817]).[supplied by OMIM, Sep 2008]
11104|KATNA1|katanin catalytic subunit A1|Microtubules, polymers of alpha and beta tubulin subunits, form the mitotic spindle of a dividing cell and help to organize membranous organelles during interphase. Katanin is a heterodimer that consists of a 60 kDa ATPase (p60 subunit A 1) and an 80 kDa accessory protein (p80 subunit B 1). The p60 subunit acts to sever and disassemble microtubules, while the p80 subunit targets the enzyme to the centrosome. This gene encodes the p80 subunit. This protein is a member of the AAA family of ATPases. Multiple alternatively spliced variants, encoding the same protein, have been identified. [provided by RefSeq, Feb 2011]
5054|SERPINE1|serpin family E member 1|This gene encodes a member of the serine proteinase inhibitor (serpin) superfamily. This member is the principal inhibitor of tissue plasminogen activator (tPA) and urokinase (uPA), and hence is an inhibitor of fibrinolysis. The protein also functions as a component of innate antiviral immunity. Defects in this gene are the cause of plasminogen activator inhibitor-1 deficiency (PAI-1 deficiency), and high concentrations of the gene product are associated with thrombophilia. [provided by RefSeq, Aug 2020]
6210|RPS15A|ribosomal protein S15a|Ribosomes, the organelles that catalyze protein synthesis, consist of a small 40S subunit and a large 60S subunit. Together these subunits are composed of 4 RNA species and approximately 80 structurally distinct proteins. This gene encodes a ribosomal protein that is a component of the 40S subunit. The protein belongs to the S8P family of ribosomal proteins. It is located in the cytoplasm. As is typical for genes encoding ribosomal proteins, there are multiple processed pseudogenes of this gene dispersed through the genome. [provided by RefSeq, Jul 2008]
2589|GALNT1|polypeptide N-acetylgalactosaminyltransferase 1|This gene encodes a member of the UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase (GalNAc-T) family of enzymes. GalNAc-Ts initiate mucin-type O-linked glycosylation in the Golgi apparatus by catalyzing the transfer of GalNAc to serine and threonine residues on target proteins. They are characterized by an N-terminal transmembrane domain, a stem region, a lumenal catalytic domain containing a GT1 motif and Gal/GalNAc transferase motif, and a C-terminal ricin/lectin-like domain. GalNAc-Ts have different, but overlapping, substrate specificities and patterns of expression. Transcript variants derived from this gene that utilize alternative polyA signals have been described in the literature. [provided by RefSeq, Jul 2008]
375056|MIA3|MIA SH3 domain ER export factor 3| 
3065|HDAC1|histone deacetylase 1|Histone acetylation and deacetylation, catalyzed by multisubunit complexes, play a key role in the regulation of eukaryotic gene expression. The protein encoded by this gene belongs to the histone deacetylase/acuc/apha family and is a component of the histone deacetylase complex. It also interacts with retinoblastoma tumor-suppressor protein and this complex is a key element in the control of cell proliferation and differentiation. Together with metastasis-associated protein-2, it deacetylates p53 and modulates its effect on cell growth and apoptosis. [provided by RefSeq, Jul 2008]
23648|SSBP3|single stranded DNA binding protein 3| 
6809|STX3|syntaxin 3|The gene is a member of the syntaxin family. The encoded protein is targeted to the apical membrane of epithelial cells where it forms clusters and is important in establishing and maintaining polarity necessary for protein trafficking involving vesicle fusion and exocytosis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2010]
8408|ULK1|unc-51 like autophagy activating kinase 1| 
8813|DPM1|dolichyl-phosphate mannosyltransferase subunit 1, catalytic|Dolichol-phosphate mannose (Dol-P-Man) serves as a donor of mannosyl residues on the lumenal side of the endoplasmic reticulum (ER). Lack of Dol-P-Man results in defective surface expression of GPI-anchored proteins. Dol-P-Man is synthesized from GDP-mannose and dolichol-phosphate on the cytosolic side of the ER by the enzyme dolichyl-phosphate mannosyltransferase. Human DPM1 lacks a carboxy-terminal transmembrane domain and signal sequence and is regulated by DPM2. Mutations in this gene are associated with congenital disorder of glycosylation type Ie. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2015]
