EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
8924|HERC2|HECT and RLD domain containing E3 ubiquitin protein ligase 2|This gene belongs to the HERC gene family that encodes a group of unusually large proteins, which contain multiple structural domains. All members have at least 1 copy of an N-terminal region showing homology to the cell cycle regulator RCC1 and a C-terminal HECT (homologous to E6-AP C terminus) domain found in a number of E3 ubiquitin protein ligases. Genetic variations in this gene are associated with skin/hair/eye pigmentation variability. Multiple pseudogenes of this gene are located on chromosomes 15 and 16. [provided by RefSeq, Mar 2012]
7337|UBE3A|ubiquitin protein ligase E3A|This gene encodes an E3 ubiquitin-protein ligase, part of the ubiquitin protein degradation system. This imprinted gene is maternally expressed in brain and biallelically expressed in other tissues. Maternally inherited deletion of this gene causes Angelman Syndrome, characterized by severe motor and intellectual retardation, ataxia, hypotonia, epilepsy, absence of speech, and characteristic facies. The protein also interacts with the E6 protein of human papillomavirus types 16 and 18, resulting in ubiquitination and proteolysis of tumor protein p53. Alternative splicing of this gene results in three transcript variants encoding three isoforms with different N-termini. Additional transcript variants have been described, but their full length nature has not been determined. [provided by RefSeq, Jul 2008]
55625|ZDHHC7|zinc finger DHHC-type palmitoyltransferase 7| 
2908|NR3C1|nuclear receptor subfamily 3 group C member 1|This gene encodes glucocorticoid receptor, which can function both as a transcription factor that binds to glucocorticoid response elements in the promoters of glucocorticoid responsive genes to activate their transcription, and as a regulator of other transcription factors. This receptor is typically found in the cytoplasm, but upon ligand binding, is transported into the nucleus. It is involved in inflammatory responses, cellular proliferation, and differentiation in target tissues. Mutations in this gene are associated with generalized glucocorticoid resistance. Alternative splicing of this gene results in transcript variants encoding either the same or different isoforms. Additional isoforms resulting from the use of alternate in-frame translation initiation sites have also been described, and shown to be functional, displaying diverse cytoplasm-to-nucleus trafficking patterns and distinct transcriptional activities (PMID:15866175). [provided by RefSeq, Feb 2011]
4665|NAB2|NGFI-A binding protein 2|This gene encodes a member of the family of NGFI-A binding (NAB) proteins, which function in the nucleus to repress transcription induced by some members of the EGR (early growth response) family of transactivators. NAB proteins can homo- or hetero-multimerize with other EGR or NAB proteins through a conserved N-terminal domain, and repress transcription through two partially redundant C-terminal domains. Transcriptional repression by the encoded protein is mediated in part by interactions with the nucleosome remodeling and deactylase (NuRD) complex. Alternatively spliced transcript variants have been described, but their biological validity has not been determined. [provided by RefSeq, Jul 2008]
2805|GOT1|glutamic-oxaloacetic transaminase 1|Glutamic-oxaloacetic transaminase is a pyridoxal phosphate-dependent enzyme which exists in cytoplasmic and mitochondrial forms, GOT1 and GOT2, respectively.  GOT plays a role in amino acid metabolism and the urea and tricarboxylic acid cycles. The two enzymes are homodimeric and show close homology. [provided by RefSeq, Jul 2008]
2729|GCLC|glutamate-cysteine ligase catalytic subunit|Glutamate-cysteine ligase, also known as gamma-glutamylcysteine synthetase is the first rate-limiting enzyme of glutathione synthesis. The enzyme consists of two subunits, a heavy catalytic subunit and a light regulatory subunit. This locus encodes the catalytic subunit, while the regulatory subunit is derived from a different gene located on chromosome 1p22-p21. Mutations at this locus have been associated with hemolytic anemia due to deficiency of gamma-glutamylcysteine synthetase and susceptibility to myocardial infarction.[provided by RefSeq, Oct 2010]
57706|DENND1A|DENN domain containing 1A|Clathrin (see MIM 118955)-mediated endocytosis is a major mechanism for internalization of proteins and lipids. Members of the connecdenn family, such as DENND1A, function as guanine nucleotide exchange factors (GEFs) for the early endosomal small GTPase RAB35 (MIM 604199) and bind to clathrin and clathrin adaptor protein-2 (AP2; see MIM 601024). Thus, connecdenns link RAB35 activation with the clathrin machinery (Marat and McPherson, 2010 [PubMed 20154091]).[supplied by OMIM, Nov 2010]
1785|DNM2|dynamin 2|Dynamins represent one of the subfamilies of GTP-binding proteins. These proteins share considerable sequence similarity over the N-terminal portion of the molecule, which contains the GTPase domain. Dynamins are associated with microtubules. They have been implicated in cell processes such as endocytosis and cell motility, and in alterations of the membrane that accompany certain activities such as bone resorption by osteoclasts. Dynamins bind many proteins that bind actin and other cytoskeletal proteins. Dynamins can also self-assemble, a process that stimulates GTPase activity. Five alternatively spliced transcripts encoding different proteins have been described. Additional alternatively spliced transcripts may exist, but their full-length nature has not been determined. [provided by RefSeq, Jun 2010]
4690|NCK1|NCK adaptor protein 1|The protein encoded by this gene is one of the signaling and transforming proteins containing Src homology 2 and 3 (SH2 and SH3) domains. It is located in the cytoplasm and is an adaptor protein involved in transducing signals from receptor tyrosine kinases to downstream signal recipients such as RAS. Alternatively spliced transcript variants encoding different isoforms have been found. [provided by RefSeq, Jun 2010]
7919|DDX39B|DExD-box helicase 39B|This gene encodes a member of the DEAD box family of RNA-dependent ATPases that mediate ATP hydrolysis during pre-mRNA splicing. The encoded protein is an essential splicing factor required for association of U2 small nuclear ribonucleoprotein with pre-mRNA, and it also plays an important role in mRNA export from the nucleus to the cytoplasm. This gene belongs to a cluster of genes localized in the vicinity of the genes encoding tumor necrosis factor alpha and tumor necrosis factor beta. These genes are all within the human major histocompatibility complex class III region. Mutations in this gene may be associated with rheumatoid arthritis. Alternative splicing results in multiple transcript variants. Related pseudogenes have been identified on both chromosomes 6 and 11. Read-through transcription also occurs between this gene and the upstream ATP6V1G2 (ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2) gene. [provided by RefSeq, Feb 2011]
9563|H6PD|hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase|There are 2 forms of glucose-6-phosphate dehydrogenase. G form is X-linked and H form, encoded by this gene, is autosomally linked. This H form shows activity with other hexose-6-phosphates, especially galactose-6-phosphate, whereas the G form is specific for glucose-6-phosphate. Both forms are present in most tissues, but H form is not found in red cells. [provided by RefSeq, Jul 2008]
10393|ANAPC10|anaphase promoting complex subunit 10|ANAPC10 is a core subunit of the anaphase-promoting complex (APC), or cyclosome, a ubiquitin protein ligase that is essential for progression through the cell cycle. APC initiates sister chromatid separation by ubiquitinating the anaphase inhibitor securin (PTTG1; MIM 604147) and triggers exit from mitosis by ubiquitinating cyclin B (CCNB1; MIM 123836), the activating subunit of cyclin-dependent kinase-1 (CDK1; MIM 116940) (summary by Wendt et al., 2001 [PubMed 11524682]).[supplied by OMIM, Feb 2011]
26272|FBXO4|F-box protein 4|This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of the ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbxs class. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2014]
2059|EPS8|epidermal growth factor receptor pathway substrate 8|This gene encodes a member of the EPS8 family. This protein contains one PH domain and one SH3 domain. It functions as part of the EGFR pathway, though its exact role has not been determined. Highly similar proteins in other organisms are involved in the transduction of signals from Ras to Rac and growth factor-mediated actin remodeling. Alternate transcriptional splice variants of this gene have been observed but have not been thoroughly characterized. [provided by RefSeq, Jul 2008]
85440|DOCK7|dedicator of cytokinesis 7|The protein encoded by this gene is a guanine nucleotide exchange factor (GEF) that plays a role in axon formation and neuronal polarization. The encoded protein displays GEF activity toward RAC1 and RAC3 Rho small GTPases but not toward CDC42. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Dec 2012]
65981|CAPRIN2|caprin family member 2|The protein encoded by this gene may regulate the transport of mRNA. It may play a role in the differentiation of erythroblasts. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Feb 2016]
115426|UHRF2|ubiquitin like with PHD and ring finger domains 2|This gene encodes a nuclear protein which is involved in cell-cycle regulation. The encoded protein is a ubiquitin-ligase capable of ubiquinating PCNP (PEST-containing nuclear protein), and together they may play a role in tumorigenesis. The encoded protein contains an NIRF_N domain, a PHD finger, a set- and ring-associated (SRA) domain, and a RING finger domain and several of these domains have been shown to be essential for the regulation of cell proliferation. This protein may also have a role in intranuclear degradation of polyglutamine aggregates. Alternative splicing results in multiple transcript variants some of which are non-protein coding. [provided by RefSeq, Feb 2012]
6196|RPS6KA2|ribosomal protein S6 kinase A2|This gene encodes a member of the RSK (ribosomal S6 kinase) family of serine/threonine kinases. This kinase contains two non-identical kinase catalytic domains and phosphorylates various substrates, including members of the mitogen-activated kinase (MAPK) signalling pathway. The activity of this protein has been implicated in controlling cell growth and differentiation. Alternative splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jan 2016]
7046|TGFBR1|transforming growth factor beta receptor 1|The protein encoded by this gene forms a heteromeric complex with type II TGF-beta receptors when bound to TGF-beta, transducing the TGF-beta signal from the cell surface to the cytoplasm. The encoded protein is a serine/threonine protein kinase. Mutations in this gene have been associated with Loeys-Dietz aortic aneurysm syndrome (LDAS). Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2008]
10114|HIPK3|homeodomain interacting protein kinase 3| 
5224|PGAM2|phosphoglycerate mutase 2|Phosphoglycerate mutase (PGAM) catalyzes the reversible reaction of 3-phosphoglycerate (3-PGA) to 2-phosphoglycerate (2-PGA) in the glycolytic pathway. The PGAM is a dimeric enzyme containing, in different tissues, different proportions of a slow-migrating muscle (MM) isozyme, a fast-migrating brain (BB) isozyme, and a hybrid form (MB). This gene encodes muscle-specific PGAM subunit. Mutations in this gene cause muscle phosphoglycerate mutase eficiency, also known as glycogen storage disease X. [provided by RefSeq, Sep 2009]
51160|VPS28|VPS28 subunit of ESCRT-I|This gene encodes a protein subunit of the ESCRT-I complex (endosomal complexes required for transport), which functions in the transport and sorting of proteins into subcellular vesicles. This complex can also be hijacked to facilitate the budding of enveloped viruses from the cell membrane. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2013]
1655|DDX5|DEAD-box helicase 5|This gene encodes a member of the DEAD box family of RNA helicases that are involved in a variety of cellular processes as a result of its role as an adaptor molecule, promoting interactions with a large number of other factors. This protein is involved in pathways that include the alteration of RNA structures, plays a role as a coregulator of transcription, a regulator of splicing, and in the processing of small noncoding RNAs. Members of this family contain nine conserved motifs, including the conserved Asp-Glu-Ala-Asp (DEAD) motif, important to ATP binding and hydrolysis as well as RNA binding and unwinding activities. Dysregulation of this gene may play a role in cancer development. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2017]
6502|SKP2|S-phase kinase associated protein 2|This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbls class; in addition to an F-box, this protein contains 10 tandem leucine-rich repeats. This protein is an essential element of the cyclin A-CDK2 S-phase kinase. It specifically recognizes phosphorylated cyclin-dependent kinase inhibitor 1B (CDKN1B, also referred to as p27 or KIP1) predominantly in S phase and interacts with S-phase kinase-associated protein 1 (SKP1 or p19). In addition, this gene is established as a protooncogene causally involved in the pathogenesis of lymphomas. Alternative splicing of this gene generates three transcript variants encoding different isoforms. [provided by RefSeq, Jul 2011]
55432|YOD1|YOD1 deubiquitinase|Protein ubiquitination controls many intracellular processes, including cell cycle progression, transcriptional activation, and signal transduction. This dynamic process, involving ubiquitin conjugating enzymes and deubiquitinating enzymes, adds and removes ubiquitin. Deubiquitinating enzymes are cysteine proteases that specifically cleave ubiquitin from ubiquitin-conjugated protein substrates. The protein encoded by this gene belongs to a DUB subfamily characterized by an ovarian tumor (OTU) domain. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2013]
10116|FEM1B|fem-1 homolog B|This gene encodes an ankyrin repeat protein that belongs to the death receptor-associated family of proteins and plays a role in mediating apoptosis. The encoded protein is also thought to function in the replication stress-induced checkpoint signaling pathway via interaction with checkpoint kinase 1. [provided by RefSeq, Aug 2013]
27|ABL2|ABL proto-oncogene 2, non-receptor tyrosine kinase|This gene encodes a member of the Abelson family of nonreceptor tyrosine protein kinases. The protein is highly similar to the c-abl oncogene 1 protein, including the tyrosine kinase, SH2 and SH3 domains, and it plays a role in cytoskeletal rearrangements through its C-terminal F-actin- and microtubule-binding sequences. This gene is expressed in both normal and tumor cells, and is involved in translocation with the ets variant 6 gene in leukemia. Multiple alternatively spliced transcript variants encoding different protein isoforms have been found for this gene. [provided by RefSeq, Nov 2009]
80746|TSEN2|tRNA splicing endonuclease subunit 2|This gene encodes one of the subunits of the tRNA splicing endonuclease. This endonuclease catalyzes the first step in RNA splicing which is the removal of introns. Mutations in this gene have been associated with pontocerebellar hypoplasia type 2. A pseudogene has been identified on chromosome 4. Multiple transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Feb 2009]
29116|MYLIP|myosin regulatory light chain interacting protein|The ERM protein family members ezrin, radixin, and moesin are cytoskeletal effector proteins linking actin to membrane-bound proteins at the cell surface. Myosin regulatory light chain interacting protein (MYLIP) is a novel ERM-like protein that interacts with myosin regulatory light chain and inhibits neurite outgrowth. [provided by RefSeq, Jul 2008]
5930|RBBP6|RB binding protein 6, ubiquitin ligase|The retinoblastoma tumor suppressor (pRB) protein binds with many other proteins. In various human cancers, pRB suppresses cellular proliferation and is inactivated. Cell cycle-dependent phosphorylation regulates the activity of pRB. This gene encodes a protein which binds to underphosphorylated but not phosphorylated pRB. Multiple alternatively spliced transcript variants that encode different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
4193|MDM2|MDM2 proto-oncogene|This gene encodes a nuclear-localized E3 ubiquitin ligase. The encoded protein can promote tumor formation by targeting tumor suppressor proteins, such as p53, for proteasomal degradation. This gene is itself transcriptionally-regulated by p53. Overexpression or amplification of this locus is detected in a variety of different cancers. There is a pseudogene for this gene on chromosome 2. Alternative splicing results in a multitude of transcript variants, many of which may be expressed only in tumor cells. [provided by RefSeq, Jun 2013]
83737|ITCH|itchy E3 ubiquitin protein ligase|This gene encodes a member of the Nedd4 family of HECT domain E3 ubiquitin ligases. HECT domain E3 ubiquitin ligases transfer ubiquitin from E2 ubiquitin-conjugating enzymes to protein substrates, thus targeting specific proteins for lysosomal degradation. The encoded protein plays a role in multiple cellular processes including erythroid and lymphoid cell differentiation and the regulation of immune responses. Mutations in this gene are a cause of syndromic multisystem autoimmune disease. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Mar 2012]
26297|SERGEF|secretion regulating guanine nucleotide exchange factor| 
6737|TRIM21|tripartite motif containing 21|This gene encodes a member of the tripartite motif (TRIM) family. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. The encoded protein is part of the RoSSA ribonucleoprotein, which includes a single polypeptide and one of four small RNA molecules. The RoSSA particle localizes to both the cytoplasm and the nucleus. RoSSA interacts with autoantigens in patients with Sjogren syndrome and systemic lupus erythematosus. Alternatively spliced transcript variants for this gene have been described but the full-length nature of only one has been determined. [provided by RefSeq, Jul 2008]
8078|USP5|ubiquitin specific peptidase 5|Ubiquitin (see MIM 191339)-dependent proteolysis is a complex pathway of protein metabolism implicated in such diverse cellular functions as maintenance of chromatin structure, receptor function, and degradation of abnormal proteins. A late step of the process involves disassembly of the polyubiquitin chains on degraded proteins into ubiquitin monomers. USP5 disassembles branched polyubiquitin chains by a sequential exo mechanism, starting at the proximal end of the chain (Wilkinson et al., 1995 [PubMed 7578059]).[supplied by OMIM, Mar 2010]
8621|CDK13|cyclin dependent kinase 13|The protein encoded by this gene is a member of the cyclin-dependent serine/threonine protein kinase family. Members of this family are well known for their essential roles as master switches in cell cycle control. The exact function of this protein has not yet been determined, but it may play a role in mRNA processing and may be involved in regulation of hematopoiesis. Alternatively spliced transcript variants have been described.[provided by RefSeq, Dec 2009]
5364|PLXNB1|plexin B1| 
50515|CHST11|carbohydrate sulfotransferase 11|The protein encoded by this gene belongs to the sulfotransferase 2 family. It is localized to the golgi membrane, and catalyzes the transfer of sulfate to position 4 of the N-acetylgalactosamine (GalNAc) residue of chondroitin. Chondroitin sulfate constitutes the predominant proteoglycan present in cartilage, and is distributed on the surfaces of many cells and extracellular matrices. A chromosomal translocation involving this gene and IgH, t(12;14)(q23;q32), has been reported in a patient with B-cell chronic lymphocytic leukemia. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2011]
5223|PGAM1|phosphoglycerate mutase 1|The protein encoded by this gene is a mutase that catalyzes the reversible reaction of 3-phosphoglycerate (3-PGA) to 2-phosphoglycerate (2-PGA) in the glycolytic pathway. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Nov 2015]
55740|ENAH|ENAH actin regulator|This gene encodes a member of the enabled/ vasodilator-stimulated phosphoprotein. Members of this gene family are involved in actin-based motility. This protein is involved in regulating the assembly of actin filaments and modulates cell adhesion and motility. Alternate splice variants of this gene have been correlated with tumor invasiveness in certain tissues and these variants may serve as prognostic markers. A pseudogene of this gene is found on chromosome 3. [provided by RefSeq, Sep 2016]
5921|RASA1|RAS p21 protein activator 1|The protein encoded by this gene is located in the cytoplasm and is part of the GAP1 family of GTPase-activating proteins. The gene product stimulates the GTPase activity of normal RAS p21 but not its oncogenic counterpart. Acting as a suppressor of RAS function, the protein enhances the weak intrinsic GTPase activity of RAS proteins resulting in the inactive GDP-bound form of RAS, thereby allowing control of cellular proliferation and differentiation. Mutations leading to changes in the binding sites of either protein are associated with basal cell carcinomas. Mutations also have been associated with hereditary capillary malformations (CM) with or without arteriovenous malformations (AVM) and Parkes Weber syndrome. Alternative splicing results in two isoforms where the shorter isoform, lacking the N-terminal hydrophobic region but retaining the same activity, appears to be abundantly expressed in placental but not adult tissues. [provided by RefSeq, May 2012]
6907|TBL1X|transducin beta like 1 X-linked|The protein encoded by this gene has sequence similarity with members of the WD40 repeat-containing protein family. The WD40 group is a large family of proteins, which appear to have a regulatory function. It is believed that the WD40 repeats mediate protein-protein interactions and members of the family are involved in signal transduction, RNA processing, gene regulation, vesicular trafficking, cytoskeletal assembly and may play a role in the control of cytotypic differentiation. This encoded protein is found as a subunit in corepressor SMRT (silencing mediator for retinoid and thyroid receptors) complex along with histone deacetylase 3 protein. This gene is located adjacent to the ocular albinism gene and it is thought to be involved in the pathogenesis of the ocular albinism with late-onset sensorineural deafness phenotype. Four transcript variants encoding two different isoforms have been found for this gene. This gene is highly similar to the Y chromosome TBL1Y gene. [provided by RefSeq, Nov 2008]
9785|DHX38|DEAH-box helicase 38|DEAD box proteins, characterized by the conserved motif Asp-Glu-Ala-Asp (DEAD), are putative RNA helicases. They are implicated in a number of cellular processes involving alteration of RNA secondary structure such as translation initiation, nuclear and mitochondrial splicing, and ribosome and spliceosome assembly. Based on their distribution patterns, some members of this family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. The protein encoded by this gene is a member of the DEAD/H box family of splicing factors. This protein resembles yeast Prp16 more closely than other DEAD/H family members. It is an ATPase and essential for the catalytic step II in pre-mRNA splicing process. [provided by RefSeq, Jul 2008]
7013|TERF1|telomeric repeat binding factor 1|This gene encodes a telomere specific protein which is a component of the telomere nucleoprotein complex. This protein is present at telomeres throughout the cell cycle and functions as an inhibitor of telomerase, acting in cis to limit the elongation of individual chromosome ends. The protein structure contains a C-terminal Myb motif, a dimerization domain near its N-terminus and an acidic N-terminus. Two transcripts of this gene are alternatively spliced products. [provided by RefSeq, Jul 2008]
10212|DDX39A|DExD-box helicase 39A|This gene encodes a member of the DEAD box protein family. These proteins are characterized by the conserved motif Asp-Glu-Ala-Asp (DEAD) and are putative RNA helicases. They are implicated in a number of cellular processes involving alteration of RNA secondary structure, such as translation initiation, nuclear and mitochondrial splicing, and ribosome and spliceosome assembly. Based on their distribution patterns, some members of the DEAD box protein family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. This gene is thought to play a role in the prognosis of patients with gastrointestinal stromal tumors. A pseudogene of this gene is present on chromosome 13. Alternate splicing results in multiple transcript variants. Additional alternatively spliced transcript variants of this gene have been described, but their full-length nature is not known. [provided by RefSeq, Sep 2013]
51343|FZR1|fizzy and cell division cycle 20 related 1| 
54708|MARCHF5|membrane associated ring-CH-type finger 5|MARCH5 is a ubiquitin ligase of the mitochondrial outer membrane that plays a role in the control of mitochondrial morphology by regulating mitofusin-2 (MFN2; MIM 608507) and DRP1 (DNM1L; MIM 603850) (Nakamura et al., 2006 [PubMed 16936636]).[supplied by OMIM, Mar 2008]
9093|DNAJA3|DnaJ heat shock protein family (Hsp40) member A3|This gene encodes a member of the DNAJ/Hsp40 protein family. DNAJ/Hsp40 proteins stimulate the ATPase activity of Hsp70 chaperones and play critical roles in protein folding, degradation, and multimeric complex assembly. The encoded protein is localized to mitochondria and mediates several cellular processes including proliferation, survival and apoptotic signal transduction. The encoded protein also plays a critical role in tumor suppression through interactions with oncogenic proteins including ErbB2 and the p53 tumor suppressor protein. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Aug 2011]
23759|PPIL2|peptidylprolyl isomerase like 2|This gene is a member of the cyclophilin family of peptidylprolyl isomerases. The cyclophilins are a highly conserved ubiquitous family, members of which play an important role in protein folding, immunosuppression by cyclosporin A, and infection of HIV-1 virions. This protein interacts with the proteinase inhibitor eglin c and is localized in the nucleus. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Dec 2015]
10193|RNF41|ring finger protein 41|This gene encodes an E3 ubiquitin ligase. The encoded protein plays a role in type 1 cytokine receptor signaling by controlling the balance between JAK2-associated cytokine receptor degradation and ectodomain shedding. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jun 2011]
1958|EGR1|early growth response 1|The protein encoded by this gene belongs to the EGR family of C2H2-type zinc-finger proteins. It is a nuclear protein and functions as a transcriptional regulator. The products of target genes it activates are required for differentitation and mitogenesis. Studies suggest this is a cancer suppressor gene. [provided by RefSeq, Dec 2014]
4598|MVK|mevalonate kinase|This gene encodes the peroxisomal enzyme mevalonate kinase. Mevalonate is a key intermediate, and mevalonate kinase a key early enzyme, in isoprenoid and sterol synthesis. Mevalonate kinase deficiency caused by mutation of this gene results in mevalonic aciduria, a disease characterized psychomotor retardation, failure to thrive, hepatosplenomegaly, anemia and recurrent febrile crises. Defects in this gene also cause hyperimmunoglobulinaemia D and periodic fever syndrome, a disorder characterized by recurrent episodes of fever associated with lymphadenopathy, arthralgia, gastrointestinal dismay and skin rash. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]
11060|WWP2|WW domain containing E3 ubiquitin protein ligase 2|This gene encodes a member of the Nedd4 family of E3 ligases, which play an important role in protein ubiquitination. The encoded protein contains four WW domains and may play a role in multiple processes including chondrogenesis and the regulation of oncogenic signaling pathways via interactions with Smad proteins and the tumor suppressor PTEN. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and a pseudogene of this gene is located on the long arm of chromosome 10. [provided by RefSeq, Jul 2012]
6259|RYK|receptor like tyrosine kinase|The protein encoded by this gene is an atypical member of the family of growth factor receptor protein tyrosine kinases, differing from other members at a number of conserved residues in the activation and nucleotide binding domains. This gene product belongs to a subfamily whose members do not appear to be regulated by phosphorylation in the activation segment. It has been suggested that mediation of biological activity by recruitment of a signaling-competent auxiliary protein may occur through an as yet uncharacterized mechanism. The encoded protein has a leucine-rich extracellular domain with a WIF-type Wnt binding region, a single transmembrane domain, and an intracellular tyrosine kinase domain. This protein is involved in stimulating Wnt signaling pathways such as the regulation of axon pathfinding. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Feb 2012]
373|TRIM23|tripartite motif containing 23|The protein encoded by this gene is a member of the tripartite motif (TRIM) family. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. This protein is also a member of the ADP ribosylation factor family of guanine nucleotide-binding family of proteins. Its carboxy terminus contains an ADP-ribosylation factor domain and a guanine nucleotide binding site, while the amino terminus contains a GTPase activating protein domain which acts on the guanine nucleotide binding site. The protein localizes to lysosomes and the Golgi apparatus. It plays a role in the formation of intracellular transport vesicles, their movement from one compartment to another, and phopholipase D activation. Three alternatively spliced transcript variants for this gene have been described. [provided by RefSeq, Jul 2008]
9145|SYNGR1|synaptogyrin 1|This gene encodes an integral membrane protein associated with presynaptic vesicles in neuronal cells. The exact function of this protein is unclear, but studies of a similar murine protein suggest that it functions in synaptic plasticity without being required for synaptic transmission. The gene product belongs to the synaptogyrin gene family. Three alternatively spliced variants encoding three different isoforms have been identified. [provided by RefSeq, Jul 2008]
55361|PI4K2A|phosphatidylinositol 4-kinase type 2 alpha|Phosphatidylinositolpolyphosphates (PtdInsPs) are centrally involved in many biologic processes, ranging from cell growth and organization of the actin cytoskeleton to endo- and exocytosis. PI4KII phosphorylates PtdIns at the D-4 position, an essential step in the biosynthesis of PtdInsPs (Barylko et al., 2001 [PubMed 11244087]).[supplied by OMIM, Mar 2008]
7126|TNFAIP1|TNF alpha induced protein 1|This gene was identified as a gene whose expression can be induced by the tumor necrosis factor alpha (TNF) in umbilical vein endothelial cells. Studies of a similar gene in mouse suggest that the expression of this gene is developmentally regulated in a tissue-specific manner. [provided by RefSeq, Jul 2008]
1454|CSNK1E|casein kinase 1 epsilon|The protein encoded by this gene is a serine/threonine protein kinase and a member of the casein kinase I protein family, whose members have been implicated in the control of cytoplasmic and nuclear processes, including DNA replication and repair. The encoded protein is found in the cytoplasm as a monomer and can phosphorylate a variety of proteins, including itself. This protein has been shown to phosphorylate period, a circadian rhythm protein. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Feb 2014]
51304|ZDHHC3|zinc finger DHHC-type palmitoyltransferase 3| 
156|GRK2|G protein-coupled receptor kinase 2|This gene encodes a member of the G protein-coupled receptor kinase family of proteins. The encoded protein phosphorylates the beta-adrenergic receptor as well as a wide range of other substrates including non-GPCR cell surface receptors, and cytoskeletal, mitochondrial, and transcription factor proteins. Data from rodent models supports a role for this gene in embryonic development, heart function and metabolism. Elevated expression of this gene has been observed in human patients with heart failure and Alzheimer's disease. [provided by RefSeq, Sep 2017]
51422|PRKAG2|protein kinase AMP-activated non-catalytic subunit gamma 2|AMP-activated protein kinase (AMPK) is a heterotrimeric protein composed of a catalytic alpha subunit, a noncatalytic beta subunit, and a noncatalytic regulatory gamma subunit. Various forms of each of these subunits exist, encoded by different genes. AMPK is an important energy-sensing enzyme that monitors cellular energy status and functions by inactivating key enzymes involved in regulating de novo biosynthesis of fatty acid and cholesterol. This gene is a member of the AMPK gamma subunit family. Mutations in this gene have been associated with Wolff-Parkinson-White syndrome, familial hypertrophic cardiomyopathy, and glycogen storage disease of the heart. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jan 2015]
6500|SKP1|S-phase kinase associated protein 1|This gene encodes a component of SCF complexes, which are composed of this protein, cullin 1, a ring-box protein, and one member of the F-box family of proteins. This protein binds directly to the F-box motif found in F-box proteins. SCF complexes are involved in the regulated ubiquitination of specific protein substrates, which targets them for degradation by the proteosome. Specific F-box proteins recognize different target protein(s), and many specific SCF substrates have been identified including regulators of cell cycle progression and development. Studies have also characterized the protein as an RNA polymerase II elongation factor. Alternative splicing of this gene results in two transcript variants. A related pseudogene has been identified on chromosome 7. [provided by RefSeq, Jul 2008]
